Property_ID,Property_Name,Property_Type,Property_Status,Bedrooms,Bathrooms,Area_sqft,Parking,Furnished,Construction_Year,Listing_Price,Selling_Price,Discount (%)
P19361,Palm Residency,Apartment,Available,6,4,834,No,Furnished,2006,6543564,6412692.72,2
P19362,Elite Homes,Shop,Sold,5,4,2291,Yes,Furnished,2008,24600758,20910644.3,15
P19363,Urban Nest,Shop,Sold,2,5,3763,No,Unfurnished,2021,14589151,14005584.96,4
P19364,River View,Commercial Office,Under Construction,2,5,1169,No,Semi-Furnished,2017,7043225,6127605.75,13
P19365,Palm Residency,Shop,Under Construction,1,3,4625,No,Furnished,2016,18601750,16369540.0,12
P19366,Emerald Residency,Villa,Under Construction,6,4,2523,No,Unfurnished,2003,16553403,15891266.88,4
P19367,Green Residency,Plot,Available,6,5,1980,No,Semi-Furnished,2015,22387860,20820709.8,7
P19368,City Square,Independent House,Under Construction,5,3,1698,No,Unfurnished,2002,19431912,18265997.28,6
P19369,Urban Nest,Villa,Under Construction,3,4,2651,Yes,Unfurnished,2000,10749805,10104816.7,6
P19370,River View,Plot,Sold,2,5,4874,No,Semi-Furnished,2017,52132304,45355104.48,13
P19371,Emerald Residency,Villa,Available,2,5,1747,No,Semi-Furnished,2013,12581894,12204437.18,3
P19372,Urban Nest,Commercial Office,Sold,6,5,2783,No,Unfurnished,2011,21537637,19599249.67,9
P19373,River View,Commercial Office,Under Construction,3,4,4684,No,Unfurnished,2009,40015412,36013870.8,10
P19374,River View,Shop,Available,5,1,1386,Yes,Unfurnished,2005,4223142,3589670.7,15
P19375,City Square,Plot,Available,1,2,3204,Yes,Semi-Furnished,2002,36227628,31880312.64,12
P19376,City Square,Independent House,Available,6,4,2674,No,Semi-Furnished,2005,14589344,13422196.48,8
P19377,Grand Palace,Shop,Under Construction,4,4,2681,No,Furnished,2014,18860835,17163359.85,9
P19378,City Square,Villa,Under Construction,4,2,2086,Yes,Semi-Furnished,2002,13896932,13618993.36,2
P19379,Blue Horizon,Villa,Under Construction,3,2,3809,No,Unfurnished,2011,20660016,18594014.4,10
P19380,Blue Horizon,Independent House,Under Construction,6,1,2202,No,Semi-Furnished,2006,18089430,15737804.1,13
P19381,Palm Residency,Independent House,Sold,3,3,2272,Yes,Semi-Furnished,2024,16785536,15778403.84,6
P19382,Blue Horizon,Villa,Sold,3,5,2272,No,Unfurnished,2025,8111040,7137715.2,12
P19383,City Square,Villa,Sold,3,5,2898,No,Unfurnished,2002,32614092,30657246.48,6
P19384,Urban Nest,Shop,Sold,6,3,549,Yes,Semi-Furnished,2006,4108716,3780018.72,8
P19385,Emerald Residency,Plot,Available,2,5,3693,No,Unfurnished,2018,34304277,31216892.07,9
P19386,Palm Residency,Commercial Office,Sold,5,3,864,Yes,Furnished,2014,4294944,3650702.4,15
P19387,Green Residency,Independent House,Under Construction,3,1,888,Yes,Semi-Furnished,2012,7809960,7341362.4,6
P19388,Urban Nest,Shop,Sold,5,1,1342,Yes,Semi-Furnished,2016,12106182,10532378.34,13
P19389,Sunshine Towers,Apartment,Available,5,3,2540,No,Semi-Furnished,2022,20777200,17660620.0,15
P19390,City Square,Independent House,Under Construction,1,5,1414,No,Furnished,2020,16617328,14124728.8,15
P19391,Elite Homes,Independent House,Under Construction,1,4,3252,Yes,Semi-Furnished,2011,34731360,31952851.2,8
P19392,Emerald Residency,Plot,Available,2,4,2445,No,Semi-Furnished,2005,19740930,18951292.8,4
P19393,Silver Oak,Apartment,Sold,3,5,2087,Yes,Furnished,2015,14638218,13906307.1,5
P19394,Elite Homes,Plot,Under Construction,1,3,2904,No,Unfurnished,2018,19660080,19266878.4,2
P19395,Green Residency,Commercial Office,Sold,3,1,1264,Yes,Semi-Furnished,2002,10598640,10492653.6,1
P19396,Royal Enclave,Plot,Available,5,1,1006,No,Furnished,2019,11873818,11161388.92,6
P19397,Lake View,Independent House,Sold,5,3,2557,No,Furnished,2016,27863629,23684084.65,15
P19398,Sky Heights,Villa,Available,4,3,2723,No,Furnished,2004,14589834,13860342.3,5
P19399,Sunshine Towers,Apartment,Available,1,5,559,No,Unfurnished,2015,3412136,3275650.56,4
P19400,Lake View,Commercial Office,Sold,6,4,2349,No,Semi-Furnished,2013,24819534,21096603.9,15
P19401,Sunshine Towers,Plot,Available,2,3,1398,No,Semi-Furnished,2007,4775568,4727812.32,1
P19402,Blue Horizon,Commercial Office,Available,6,3,3147,No,Furnished,2012,28662876,25223330.88,12
P19403,River View,Shop,Available,1,1,1437,Yes,Semi-Furnished,2012,14868639,14571266.22,2
P19404,Sky Heights,Plot,Available,2,5,627,Yes,Semi-Furnished,2021,3738174,3401738.34,9
P19405,River View,Plot,Available,4,4,2594,Yes,Unfurnished,2012,8469410,7453080.8,12
P19406,River View,Apartment,Available,2,5,4349,No,Furnished,2001,34657181,34310609.19,1
P19407,Blue Horizon,Independent House,Available,6,3,1827,Yes,Furnished,2018,10561887,9505698.3,10
P19408,River View,Villa,Sold,1,5,1037,No,Furnished,2016,10459182,9622447.44,8
P19409,Grand Palace,Independent House,Available,5,3,2681,No,Unfurnished,2019,21952028,20415386.04,7
P19410,River View,Villa,Under Construction,2,3,3384,No,Unfurnished,2008,11163816,9600881.76,14
P19411,Grand Palace,Apartment,Sold,6,5,1233,Yes,Furnished,2019,12098196,10525430.52,13
P19412,Lake View,Independent House,Under Construction,6,3,3965,Yes,Semi-Furnished,2002,18068505,17345764.8,4
P19413,Royal Enclave,Plot,Available,5,5,1421,Yes,Furnished,2018,16558913,16558913.0,0
P19414,River View,Apartment,Sold,6,5,842,Yes,Semi-Furnished,2014,4225998,3634358.28,14
P19415,Grand Palace,Independent House,Sold,4,4,4644,No,Semi-Furnished,2007,47805336,43502855.76,9
P19416,Sky Heights,Independent House,Under Construction,1,5,1337,No,Semi-Furnished,2019,11697413,9942801.05,15
P19417,Sky Heights,Plot,Available,4,1,1279,Yes,Furnished,2011,11771916,10359286.08,12
P19418,Lake View,Commercial Office,Sold,6,5,3591,No,Semi-Furnished,2014,30843099,26833496.13,13
P19419,Silver Oak,Villa,Under Construction,5,4,4221,Yes,Furnished,2004,31020129,30399726.42,2
P19420,Royal Enclave,Plot,Sold,5,5,1298,No,Furnished,2001,8498006,7818165.52,8
P19421,Sunshine Towers,Commercial Office,Under Construction,2,1,4769,No,Furnished,2025,12346941,10741838.67,13
P19422,Green Residency,Plot,Sold,3,5,1373,Yes,Furnished,2009,6402299,5954138.07,7
P19423,Urban Nest,Shop,Available,3,4,2266,No,Unfurnished,2021,23634380,22689004.8,4
P19424,Sky Heights,Shop,Under Construction,6,3,763,No,Furnished,2006,5101418,4999389.64,2
P19425,Urban Nest,Shop,Sold,3,4,4446,No,Furnished,2019,15623244,15310779.12,2
P19426,Emerald Residency,Apartment,Sold,1,4,4261,Yes,Semi-Furnished,2005,42277642,37627101.38,11
P19427,Royal Enclave,Apartment,Sold,1,1,3628,Yes,Semi-Furnished,2013,34640144,34293742.56,1
P19428,Urban Nest,Apartment,Under Construction,2,3,1443,Yes,Furnished,2005,5593068,4865969.16,13
P19429,Green Residency,Shop,Under Construction,4,2,1531,No,Unfurnished,2005,5366155,5205170.35,3
P19430,Blue Horizon,Shop,Sold,1,3,890,No,Furnished,2006,4853170,4804638.3,1
P19431,Silver Oak,Independent House,Under Construction,5,2,1133,No,Furnished,2001,10178872,8957407.36,12
P19432,Lake View,Shop,Sold,2,3,3182,No,Furnished,2010,22595382,20109889.98,11
P19433,Silver Oak,Shop,Available,3,5,3248,Yes,Furnished,2012,25019344,24268763.68,3
P19434,Lake View,Villa,Under Construction,4,3,1971,Yes,Semi-Furnished,2019,9644103,8486810.64,12
P19435,Green Residency,Commercial Office,Under Construction,3,4,3610,No,Unfurnished,2005,24717670,23976139.9,3
P19436,Blue Horizon,Apartment,Under Construction,6,5,2296,Yes,Furnished,2000,11098864,10876886.72,2
P19437,Sky Heights,Plot,Sold,5,2,4170,Yes,Semi-Furnished,2007,34031370,30968546.7,9
P19438,Green Residency,Apartment,Under Construction,3,3,3561,No,Furnished,2012,12463500,11466420.0,8
P19439,Royal Enclave,Shop,Sold,4,5,977,No,Unfurnished,2014,9334258,8774202.52,6
P19440,Palm Residency,Apartment,Under Construction,3,2,2567,Yes,Semi-Furnished,2009,29736128,25275708.8,15
P19441,Emerald Residency,Commercial Office,Sold,4,5,2991,Yes,Unfurnished,2015,25396581,21587093.85,15
P19442,Elite Homes,Villa,Available,6,4,3534,Yes,Furnished,2012,39782238,36599658.96,8
P19443,Elite Homes,Apartment,Available,1,1,2763,Yes,Unfurnished,2018,29367927,27018492.84,8
P19444,River View,Plot,Sold,5,5,3637,Yes,Furnished,2024,13493270,12278875.7,9
P19445,Royal Enclave,Apartment,Available,3,4,1046,Yes,Furnished,2011,10395148,9771439.12,6
P19446,River View,Independent House,Sold,1,5,4483,Yes,Furnished,2006,31134435,28643680.2,8
P19447,Silver Oak,Shop,Available,3,3,3693,No,Unfurnished,2013,10392102,8833286.7,15
P19448,Grand Palace,Villa,Available,5,5,3783,No,Furnished,2001,38234781,35175998.52,8
P19449,Lake View,Commercial Office,Available,4,5,1139,No,Semi-Furnished,2007,10026617,9625552.32,4
P19450,Grand Palace,Shop,Sold,4,4,2823,Yes,Semi-Furnished,2003,18041793,18041793.0,0
P19451,Golden Avenue,Shop,Available,3,3,2771,Yes,Furnished,2017,8249267,7094369.62,14
P19452,Elite Homes,Apartment,Available,4,3,637,Yes,Semi-Furnished,2000,4387656,4080520.08,7
P19453,Grand Palace,Plot,Available,3,1,2166,No,Furnished,2000,11241540,10567047.6,6
P19454,Elite Homes,Independent House,Sold,2,2,3504,No,Semi-Furnished,2014,15613824,14520856.32,7
P19455,Blue Horizon,Independent House,Sold,3,1,4048,Yes,Furnished,2009,17471168,16947032.96,3
P19456,Silver Oak,Commercial Office,Sold,3,5,4301,Yes,Semi-Furnished,2014,32223092,27389628.2,15
P19457,Silver Oak,Villa,Available,4,4,3973,Yes,Unfurnished,2009,16956764,16108925.8,5
P19458,Palm Residency,Commercial Office,Available,1,5,2153,No,Furnished,2013,12780208,11885593.44,7
P19459,Grand Palace,Independent House,Under Construction,1,5,3380,Yes,Unfurnished,2015,25890800,22783904.0,12
P19460,Grand Palace,Apartment,Available,1,1,2616,No,Semi-Furnished,2023,8789760,7910784.0,10
P19461,Elite Homes,Shop,Available,3,5,1079,No,Unfurnished,2015,12618905,12492715.95,1
P19462,Palm Residency,Apartment,Under Construction,1,2,687,No,Semi-Furnished,2019,4043682,3639313.8,10
P19463,Lake View,Independent House,Available,4,2,3430,Yes,Semi-Furnished,2013,35232960,32414323.2,8
P19464,Urban Nest,Apartment,Available,1,1,4844,Yes,Semi-Furnished,2007,14173544,12472718.72,12
P19465,Grand Palace,Commercial Office,Under Construction,5,2,2096,No,Furnished,2006,21058512,18110320.32,14
P19466,Emerald Residency,Villa,Under Construction,5,5,3694,Yes,Furnished,2011,29467038,27699015.72,6
P19467,Blue Horizon,Commercial Office,Available,2,1,4807,No,Furnished,2021,29957224,25763212.64,14
P19468,Royal Enclave,Apartment,Sold,2,3,3293,Yes,Unfurnished,2021,30891633,30582716.67,1
P19469,River View,Commercial Office,Available,4,2,566,Yes,Semi-Furnished,2019,2662464,2635839.36,1
P19470,City Square,Plot,Available,5,1,1218,Yes,Unfurnished,2016,9730602,8368317.72,14
P19471,Royal Enclave,Shop,Available,5,1,2924,No,Semi-Furnished,2007,8219364,8219364.0,0
P19472,Blue Horizon,Plot,Available,2,1,3395,Yes,Semi-Furnished,2007,26745810,25141061.4,6
P19473,Elite Homes,Apartment,Available,5,3,4016,Yes,Semi-Furnished,2018,42344704,41497809.92,2
P19474,Grand Palace,Independent House,Sold,4,1,1709,No,Furnished,2000,11142680,10251265.6,8
P19475,Grand Palace,Plot,Available,5,1,815,Yes,Furnished,2014,4691955,3988161.75,15
P19476,Sky Heights,Shop,Under Construction,2,5,2788,Yes,Semi-Furnished,2003,27860484,24238621.08,13
P19477,Lake View,Villa,Available,2,2,3639,Yes,Unfurnished,2025,25800510,24768489.6,4
P19478,Sky Heights,Commercial Office,Under Construction,1,4,938,No,Semi-Furnished,2018,10171672,9764805.12,4
P19479,City Square,Independent House,Under Construction,3,4,2597,Yes,Semi-Furnished,2005,17215513,15838271.96,8
P19480,Golden Avenue,Shop,Under Construction,5,5,2760,Yes,Furnished,2014,20332920,20332920.0,0
P19481,Blue Horizon,Plot,Available,2,5,4318,No,Furnished,2000,15259812,15107213.88,1
P19482,Sky Heights,Independent House,Available,2,1,3094,No,Furnished,2009,18697042,17949160.32,4
P19483,Grand Palace,Plot,Under Construction,3,1,4501,Yes,Semi-Furnished,2012,39505277,35159696.53,11
P19484,Elite Homes,Apartment,Available,4,5,3274,No,Furnished,2000,23851090,21465981.0,10
P19485,Palm Residency,Villa,Available,1,4,3544,No,Semi-Furnished,2007,31197832,27142113.84,13
P19486,Urban Nest,Plot,Sold,1,1,3583,Yes,Semi-Furnished,2000,23239338,21612584.34,7
P19487,City Square,Commercial Office,Under Construction,3,3,1367,No,Furnished,2022,8788443,7909598.7,10
P19488,Lake View,Apartment,Under Construction,5,4,1643,Yes,Semi-Furnished,2017,19044013,16949171.57,11
P19489,Silver Oak,Shop,Sold,4,4,2633,Yes,Unfurnished,2011,18960233,18960233.0,0
P19490,City Square,Villa,Under Construction,1,3,1419,No,Unfurnished,2025,8782191,7903971.9,10
P19491,Urban Nest,Independent House,Sold,3,3,1726,Yes,Unfurnished,2013,5852866,5560222.7,5
P19492,Sky Heights,Plot,Sold,6,4,4756,No,Furnished,2022,34856724,30673917.12,12
P19493,Green Residency,Independent House,Available,3,4,3575,No,Unfurnished,2022,14124825,12571094.25,11
P19494,Emerald Residency,Apartment,Under Construction,4,1,4049,Yes,Unfurnished,2000,25848816,23005446.24,11
P19495,Royal Enclave,Apartment,Under Construction,3,5,1897,Yes,Unfurnished,2021,22443407,19750198.16,12
P19496,River View,Shop,Under Construction,6,4,3168,Yes,Semi-Furnished,2020,9038304,7682558.4,15
P19497,Sky Heights,Apartment,Sold,3,4,3427,Yes,Semi-Furnished,2025,12131580,11525001.0,5
P19498,Grand Palace,Independent House,Sold,3,4,748,Yes,Unfurnished,2023,2300848,2116780.16,8
P19499,City Square,Plot,Available,3,1,918,Yes,Semi-Furnished,2007,5852250,5559637.5,5
P19500,Green Residency,Apartment,Available,5,1,2859,No,Furnished,2014,16965306,14759816.22,13
P19501,Royal Enclave,Villa,Under Construction,3,2,3399,Yes,Semi-Furnished,2025,40281549,40281549.0,0
P19502,Lake View,Commercial Office,Under Construction,3,4,4377,Yes,Unfurnished,2024,52186971,51143231.58,2
P19503,Lake View,Independent House,Sold,3,2,4840,No,Furnished,2005,34189760,29403193.6,14
P19504,Blue Horizon,Apartment,Sold,5,1,779,No,Furnished,2014,6992304,6362996.64,9
P19505,Grand Palace,Commercial Office,Sold,4,5,4909,Yes,Unfurnished,2018,36915680,33593268.8,9
P19506,Lake View,Commercial Office,Sold,6,1,2656,No,Semi-Furnished,2005,19096640,18714707.2,2
P19507,River View,Plot,Under Construction,3,2,1134,No,Semi-Furnished,2003,13608000,11566800.0,15
P19508,Sky Heights,Commercial Office,Under Construction,6,3,2427,Yes,Furnished,2008,22646337,21740483.52,4
P19509,Grand Palace,Villa,Under Construction,5,2,2871,Yes,Unfurnished,2017,33671088,33671088.0,0
P19510,Golden Avenue,Shop,Available,4,2,4987,Yes,Unfurnished,2003,13809003,13809003.0,0
P19511,Royal Enclave,Shop,Sold,5,3,4162,Yes,Semi-Furnished,2015,40500422,39285409.34,3
P19512,Grand Palace,Plot,Sold,1,3,4230,Yes,Semi-Furnished,2014,39474360,34342693.2,13
P19513,Emerald Residency,Commercial Office,Under Construction,5,3,3961,No,Furnished,2001,42129196,41707904.04,1
P19514,City Square,Apartment,Sold,2,5,573,No,Semi-Furnished,2019,2384826,2146343.4,10
P19515,Royal Enclave,Plot,Under Construction,6,5,1948,No,Semi-Furnished,2007,5431024,5376713.76,1
P19516,Elite Homes,Plot,Sold,1,1,3636,Yes,Furnished,2005,13271400,11546118.0,13
P19517,Grand Palace,Independent House,Sold,6,5,4212,No,Unfurnished,2009,40965912,38507957.28,6
P19518,Grand Palace,Commercial Office,Sold,1,5,4686,Yes,Semi-Furnished,2002,56213256,53402593.2,5
P19519,Urban Nest,Independent House,Available,1,3,3501,Yes,Furnished,2023,13258287,13125704.13,1
P19520,Sky Heights,Plot,Under Construction,5,1,3079,Yes,Semi-Furnished,2007,29804720,28314484.0,5
P19521,Sky Heights,Villa,Sold,2,5,4068,No,Furnished,2002,45167004,38391953.4,15
P19522,Urban Nest,Apartment,Under Construction,5,5,991,No,Unfurnished,2005,2955162,2836955.52,4
P19523,River View,Plot,Available,3,3,2861,No,Semi-Furnished,2001,27439851,25793459.94,6
P19524,Blue Horizon,Apartment,Under Construction,5,5,1652,No,Semi-Furnished,2000,12300792,11931768.24,3
P19525,Elite Homes,Apartment,Under Construction,1,5,1249,No,Unfurnished,2011,12796005,12540084.9,2
P19526,Green Residency,Apartment,Sold,6,1,3610,No,Furnished,2021,19060800,16964112.0,11
P19527,Emerald Residency,Plot,Sold,4,5,2754,No,Semi-Furnished,2000,30770442,28308806.64,8
P19528,Green Residency,Shop,Under Construction,4,1,4780,Yes,Furnished,2019,30998300,30998300.0,0
P19529,Golden Avenue,Shop,Available,4,5,4752,Yes,Unfurnished,2021,34784640,30262636.8,13
P19530,Grand Palace,Apartment,Sold,5,3,791,No,Unfurnished,2002,4500790,4410774.2,2
P19531,Green Residency,Independent House,Under Construction,4,5,4146,No,Unfurnished,2001,42620880,37506374.4,12
P19532,Royal Enclave,Independent House,Under Construction,4,1,3267,Yes,Unfurnished,2000,9748728,8773855.2,10
P19533,Grand Palace,Independent House,Under Construction,2,3,3158,Yes,Furnished,2011,31191566,26512831.1,15
P19534,Golden Avenue,Villa,Sold,4,3,1637,No,Unfurnished,2022,7929628,6740183.8,15
P19535,Sky Heights,Plot,Available,4,3,4857,Yes,Semi-Furnished,2024,31900776,31581768.24,1
P19536,Elite Homes,Commercial Office,Sold,3,3,3341,Yes,Unfurnished,2005,30510012,29899811.76,2
P19537,Blue Horizon,Shop,Available,6,1,4719,Yes,Unfurnished,2007,55268928,47531278.08,14
P19538,River View,Villa,Available,2,3,3668,Yes,Furnished,2010,22631560,20368404.0,10
P19539,Silver Oak,Independent House,Sold,1,5,721,Yes,Furnished,2014,3602116,3422010.2,5
P19540,Royal Enclave,Commercial Office,Available,6,1,3612,No,Semi-Furnished,2010,31651956,28486760.4,10
P19541,Sky Heights,Independent House,Sold,2,5,2329,No,Furnished,2023,26331674,23171873.12,12
P19542,Golden Avenue,Apartment,Under Construction,1,3,4246,No,Furnished,2011,21620632,21188219.36,2
P19543,River View,Independent House,Under Construction,4,1,3123,No,Semi-Furnished,2015,24759144,23273595.36,6
P19544,City Square,Villa,Under Construction,6,5,4668,Yes,Unfurnished,2018,37147944,35290546.8,5
P19545,Green Residency,Shop,Available,5,5,3732,No,Semi-Furnished,2005,37264020,32419697.4,13
P19546,Silver Oak,Apartment,Available,5,1,2526,No,Furnished,2011,9394194,9112368.18,3
P19547,Royal Enclave,Plot,Sold,5,3,1002,No,Unfurnished,2023,10109178,9401535.54,7
P19548,Grand Palace,Apartment,Available,1,4,1573,Yes,Unfurnished,2016,14545531,14400075.69,1
P19549,Silver Oak,Apartment,Available,1,2,2594,No,Semi-Furnished,2001,22655996,21749756.16,4
P19550,Lake View,Commercial Office,Sold,4,4,3789,No,Semi-Furnished,2004,29970990,25775051.4,14
P19551,Elite Homes,Villa,Available,5,1,503,Yes,Unfurnished,2024,4210110,3873301.2,8
P19552,Grand Palace,Commercial Office,Under Construction,6,5,4910,Yes,Unfurnished,2001,22031170,19607741.3,11
P19553,Golden Avenue,Commercial Office,Sold,4,2,1963,No,Furnished,2003,21441849,18225571.65,15
P19554,Blue Horizon,Apartment,Under Construction,6,4,825,Yes,Semi-Furnished,2025,3893175,3893175.0,0
P19555,Blue Horizon,Independent House,Under Construction,4,3,2321,No,Unfurnished,2006,13914395,12940387.35,7
P19556,Green Residency,Apartment,Sold,6,1,4258,No,Semi-Furnished,2010,44232104,43789782.96,1
P19557,Royal Enclave,Independent House,Sold,4,2,3599,Yes,Unfurnished,2014,13420671,11810190.48,12
P19558,Sunshine Towers,Shop,Available,2,5,1270,Yes,Semi-Furnished,2006,7452360,7079742.0,5
P19559,Green Residency,Independent House,Available,6,3,4903,Yes,Semi-Furnished,2014,33629677,33629677.0,0
P19560,Urban Nest,Shop,Sold,3,5,3112,Yes,Furnished,2009,10244704,8707998.4,15
P19561,Lake View,Plot,Available,3,3,628,Yes,Semi-Furnished,2021,6908628,6355937.76,8
P19562,Golden Avenue,Commercial Office,Sold,4,4,1637,No,Semi-Furnished,2000,12501769,12126715.93,3
P19563,Emerald Residency,Commercial Office,Available,2,1,4081,No,Semi-Furnished,2009,21151823,19459677.16,8
P19564,Grand Palace,Shop,Under Construction,4,1,3050,Yes,Unfurnished,2003,31024600,29473370.0,5
P19565,Royal Enclave,Independent House,Available,4,1,2245,Yes,Unfurnished,2024,19751510,16986298.6,14
