Property_ID,City,State,Locality,Zip_Code,Latitude,Longitude
P19310,Lucknow,Uttar Pradesh,Gomti Nagar,628219,15.756214,93.690869
P19311,Howrah,West Bengal,Central Area,939352,21.435372,84.330137
P19312,Pune,Maharashtra,Hinjewadi,562412,20.326867,94.561588
P19313,Nagpur,Maharashtra,Central Area,150234,25.441514,73.014998
P19314,Kochi,Kerala,Kakkanad,987631,28.316306,85.585675
P19315,Coimbatore,Tamil Nadu,Central Area,227307,33.899002,74.276172
P19316,Nagpur,Maharashtra,Central Area,915184,26.030102,77.474213
P19317,Surat,Gujarat,Central Area,328308,10.57297,78.32113
P19318,Jaipur,Rajasthan,Malviya Nagar,397291,17.09694,91.092666
P19319,Thiruvananthapuram,Kerala,Central Area,826686,11.236181,89.972792
P19320,Chennai,Tamil Nadu,Anna Nagar,187215,31.488223,84.023756
P19321,Pune,Maharashtra,Wakad,716477,20.002967,77.718758
P19322,Warangal,Telangana,Central Area,909197,22.517894,79.506576
P19323,Nagpur,Maharashtra,Central Area,345738,21.361202,68.095229
P19324,Noida,Uttar Pradesh,Sector 62,673772,24.447717,89.568056
P19325,Jamshedpur,Jharkhand,Central Area,822711,27.727871,70.384364
P19326,Bhubaneswar,Odisha,Khandagiri,219215,22.899077,86.474451
P19327,Bhubaneswar,Odisha,Saheed Nagar,728335,16.902597,72.086492
P19328,Bhopal,Madhya Pradesh,Central Area,892372,12.735685,75.195838
P19329,Lucknow,Uttar Pradesh,Hazratganj,780477,21.146156,78.817482
P19330,Ranchi,Jharkhand,Harmu,552340,32.677201,90.250138
P19331,Cuttack,Odisha,Central Area,158021,31.999933,75.408822
P19332,Kochi,Kerala,Kakkanad,118269,19.976399,82.074909
P19333,Delhi,Delhi,Rohini,812781,30.567294,79.425231
P19334,Howrah,West Bengal,Central Area,631625,34.609917,83.57516
P19335,Cuttack,Odisha,Central Area,962346,8.715092,90.165318
P19336,Howrah,West Bengal,Central Area,588408,15.539382,95.026061
P19337,Cuttack,Odisha,Central Area,479197,23.808381,77.286537
P19338,Delhi,Delhi,Rohini,170758,18.796207,77.375667
P19339,Jamshedpur,Jharkhand,Central Area,897124,18.718802,70.618552
P19340,Bhopal,Madhya Pradesh,Central Area,522757,20.893365,75.771676
P19341,Lucknow,Uttar Pradesh,Aliganj,462439,31.78695,84.551215
P19342,Jaipur,Rajasthan,Mansarovar,613457,11.540897,74.258077
P19343,Mumbai,Maharashtra,Powai,991324,28.243261,87.016758
P19344,Patna,Bihar,Bailey Road,675344,33.083477,96.064546
P19345,Indore,Madhya Pradesh,Central Area,348604,10.794553,70.39933
P19346,Warangal,Telangana,Central Area,209374,15.296458,83.103075
P19347,Patna,Bihar,Bailey Road,383238,15.852813,85.948721
P19348,Howrah,West Bengal,Central Area,100550,34.167112,94.372136
P19349,Hyderabad,Telangana,Madhapur,465664,34.949992,71.359968
P19350,Udaipur,Rajasthan,Central Area,552772,33.78023,96.886262
P19351,Udaipur,Rajasthan,Central Area,618257,14.409533,83.956696
P19352,Udaipur,Rajasthan,Central Area,488937,27.820154,71.195686
P19353,Patna,Bihar,Bailey Road,755493,19.573712,95.774187
P19354,Patna,Bihar,Boring Road,358070,29.585614,68.860044
P19355,Chandigarh,Chandigarh,Central Area,817334,22.142329,82.952248
P19356,Chandigarh,Chandigarh,Central Area,689237,13.891635,86.766872
P19357,Cuttack,Odisha,Central Area,400397,16.49627,89.313637
P19358,Hyderabad,Telangana,Madhapur,904850,13.706013,84.551873
P19359,Indore,Madhya Pradesh,Central Area,569296,34.023652,71.053612
P19360,Mumbai,Maharashtra,Borivali,946799,32.212327,79.772
P19361,Vadodara,Gujarat,Central Area,899008,18.026411,68.093189
P19362,Howrah,West Bengal,Central Area,565221,14.849198,83.680991
P19363,Noida,Uttar Pradesh,Sector 137,216409,28.057119,88.534117
P19364,Mysuru,Karnataka,Central Area,341448,31.182754,95.900625
P19365,Kolkata,West Bengal,Park Street,153853,14.406333,93.693624
P19366,Udaipur,Rajasthan,Central Area,592357,13.222039,87.856414
P19367,Thiruvananthapuram,Kerala,Central Area,335965,9.780515,72.321675
P19368,Bhopal,Madhya Pradesh,Central Area,543877,29.841975,82.10187
P19369,Cuttack,Odisha,Central Area,469801,9.07735,94.678934
P19370,Chennai,Tamil Nadu,Velachery,809054,8.807662,85.90574
P19371,Coimbatore,Tamil Nadu,Central Area,891575,18.899375,85.577832
P19372,Lucknow,Uttar Pradesh,Aliganj,815947,15.29027,75.011672
P19373,Mysuru,Karnataka,Central Area,639637,23.382649,77.205226
P19374,Bengaluru,Karnataka,HSR Layout,647012,9.834071,81.066314
P19375,Cuttack,Odisha,Central Area,866127,25.345952,87.341405
P19376,Mumbai,Maharashtra,Borivali,573685,27.931452,92.322307
P19377,Bhopal,Madhya Pradesh,Central Area,940528,23.443063,94.896057
P19378,Warangal,Telangana,Central Area,631230,32.274595,96.90965
P19379,Coimbatore,Tamil Nadu,Central Area,314475,11.455507,70.537582
P19380,Coimbatore,Tamil Nadu,Central Area,331575,34.862394,87.579161
P19381,Udaipur,Rajasthan,Central Area,128929,34.247414,83.825559
P19382,Jaipur,Rajasthan,Mansarovar,582250,23.65893,71.092801
P19383,Bhubaneswar,Odisha,Khandagiri,678753,14.505425,75.554635
P19384,Mumbai,Maharashtra,Borivali,610592,24.431129,76.793919
P19385,Noida,Uttar Pradesh,Sector 18,905145,8.872871,71.257013
P19386,Kochi,Kerala,Kakkanad,164832,15.668522,69.543381
P19387,Kochi,Kerala,Kakkanad,385949,17.597243,89.77905
P19388,Mysuru,Karnataka,Central Area,225861,33.115733,93.017195
P19389,Ghaziabad,Uttar Pradesh,Central Area,509463,23.741622,78.385466
P19390,Patna,Bihar,Boring Road,900090,23.214691,93.178244
P19391,Chennai,Tamil Nadu,Velachery,573868,15.953224,82.119647
P19392,Mysuru,Karnataka,Central Area,566567,8.073308,95.192928
P19393,Bhubaneswar,Odisha,Khandagiri,711270,31.877043,86.027322
P19394,Surat,Gujarat,Central Area,325425,32.0136,81.194497
P19395,Hyderabad,Telangana,Kukatpally,997617,27.015888,75.869693
P19396,Kochi,Kerala,Marine Drive,703384,11.678642,92.674783
P19397,Lucknow,Uttar Pradesh,Gomti Nagar,552320,17.714056,86.887905
P19398,Mumbai,Maharashtra,Powai,577042,33.372638,93.496251
P19399,Chandigarh,Chandigarh,Central Area,652879,28.618187,76.459143
P19400,Nagpur,Maharashtra,Central Area,170863,29.454484,88.19889
P19401,Lucknow,Uttar Pradesh,Aliganj,104189,14.401413,77.775151
P19402,Chandigarh,Chandigarh,Central Area,252524,33.935118,80.33594
P19403,Delhi,Delhi,Dwarka,628532,29.544573,92.582828
P19404,Howrah,West Bengal,Central Area,238609,22.664948,79.715849
P19405,Kolkata,West Bengal,Salt Lake,387852,13.848874,78.29549
P19406,Indore,Madhya Pradesh,Central Area,851668,30.102095,85.442112
P19407,Cuttack,Odisha,Central Area,744903,28.233205,85.529758
P19408,Coimbatore,Tamil Nadu,Central Area,734868,26.812607,85.742147
P19409,Noida,Uttar Pradesh,Sector 62,154712,15.529455,73.799514
P19410,Indore,Madhya Pradesh,Central Area,789829,25.96386,91.358591
P19411,Udaipur,Rajasthan,Central Area,547032,29.207326,84.695741
P19412,Udaipur,Rajasthan,Central Area,903804,15.162299,68.377743
P19413,Patna,Bihar,Bailey Road,867751,8.433756,90.671754
P19414,Patna,Bihar,Bailey Road,395511,28.315067,73.12597
P19415,Delhi,Delhi,Saket,328760,22.325874,86.631305
P19416,Chandigarh,Chandigarh,Central Area,785952,16.268929,83.35574
P19417,Mumbai,Maharashtra,Andheri,477706,15.558601,88.368937
P19418,Mumbai,Maharashtra,Borivali,957656,18.453466,91.394065
P19419,Bhopal,Madhya Pradesh,Central Area,998306,11.395152,80.273939
P19420,Nagpur,Maharashtra,Central Area,732255,30.007382,79.758889
P19421,Thiruvananthapuram,Kerala,Central Area,906867,25.458315,71.958184
P19422,Udaipur,Rajasthan,Central Area,138586,14.877749,73.334549
P19423,Ghaziabad,Uttar Pradesh,Central Area,357065,13.953357,86.947506
P19424,Vadodara,Gujarat,Central Area,470676,29.398047,96.658477
P19425,Nagpur,Maharashtra,Central Area,892492,8.600193,69.347811
P19426,Warangal,Telangana,Central Area,979256,23.623167,75.852722
P19427,Ghaziabad,Uttar Pradesh,Central Area,452261,9.447358,77.439485
P19428,Pune,Maharashtra,Wakad,468537,15.486631,79.771751
P19429,Ghaziabad,Uttar Pradesh,Central Area,154978,26.642645,94.347776
P19430,Noida,Uttar Pradesh,Sector 137,131072,29.337835,94.593618
P19431,Noida,Uttar Pradesh,Sector 137,510974,17.804211,74.0173
P19432,Surat,Gujarat,Central Area,936895,8.406191,76.713768
P19433,Ghaziabad,Uttar Pradesh,Central Area,332499,27.892127,82.254888
P19434,Ahmedabad,Gujarat,Navrangpura,361078,10.714997,70.03599
P19435,Jamshedpur,Jharkhand,Central Area,313204,21.648134,82.09771
P19436,Ahmedabad,Gujarat,Navrangpura,754332,21.750811,81.005083
P19437,Lucknow,Uttar Pradesh,Hazratganj,262038,17.587843,79.637474
P19438,Ranchi,Jharkhand,Harmu,157392,26.646024,75.852803
P19439,Nagpur,Maharashtra,Central Area,136343,32.77682,72.930495
P19440,Chennai,Tamil Nadu,Anna Nagar,108762,17.280009,86.432757
P19441,Coimbatore,Tamil Nadu,Central Area,808736,12.539523,71.360235
P19442,Howrah,West Bengal,Central Area,101214,9.10837,94.578368
P19443,Vadodara,Gujarat,Central Area,685197,16.283891,81.635514
P19444,Nagpur,Maharashtra,Central Area,537371,32.297749,68.621592
P19445,Ranchi,Jharkhand,Morabadi,908592,31.639054,76.137587
P19446,Ghaziabad,Uttar Pradesh,Central Area,888129,26.731934,90.080009
P19447,Jaipur,Rajasthan,Vaishali Nagar,175452,9.64831,70.125299
P19448,Ghaziabad,Uttar Pradesh,Central Area,649327,19.903508,92.941942
P19449,Lucknow,Uttar Pradesh,Hazratganj,372184,30.540804,83.574874
P19450,Udaipur,Rajasthan,Central Area,779569,32.07282,75.255733
P19451,Howrah,West Bengal,Central Area,221014,9.989726,71.356054
P19452,Patna,Bihar,Bailey Road,998226,12.713573,91.763437
P19453,Surat,Gujarat,Central Area,499316,26.496636,91.336072
P19454,Pune,Maharashtra,Wakad,952949,28.358746,72.464384
P19455,Jaipur,Rajasthan,Mansarovar,533855,12.952343,79.229099
P19456,Coimbatore,Tamil Nadu,Central Area,589336,12.981762,76.164269
P19457,Thiruvananthapuram,Kerala,Central Area,275432,31.697438,80.488655
P19458,Lucknow,Uttar Pradesh,Gomti Nagar,487149,25.585138,76.377505
P19459,Mysuru,Karnataka,Central Area,294343,19.364943,83.861869
P19460,Udaipur,Rajasthan,Central Area,517316,30.966772,70.712222
P19461,Udaipur,Rajasthan,Central Area,473569,9.194247,88.412713
P19462,Kochi,Kerala,Kakkanad,654347,34.147393,72.226442
P19463,Indore,Madhya Pradesh,Central Area,721175,32.278157,90.436976
P19464,Thiruvananthapuram,Kerala,Central Area,201620,27.630801,72.218907
P19465,Mysuru,Karnataka,Central Area,734440,29.246908,92.672565
P19466,Ranchi,Jharkhand,Harmu,398646,28.699799,74.070033
P19467,Thiruvananthapuram,Kerala,Central Area,861497,15.450068,73.611008
P19468,Bengaluru,Karnataka,Whitefield,671651,8.515456,95.78307
P19469,Chennai,Tamil Nadu,OMR,170736,32.852395,86.904882
P19470,Delhi,Delhi,Karol Bagh,324881,17.115747,96.090454
P19471,Bengaluru,Karnataka,Indiranagar,283390,21.433239,71.050031
P19472,Ahmedabad,Gujarat,Navrangpura,172522,14.359157,84.73242
P19473,Patna,Bihar,Bailey Road,546942,11.249696,84.819432
P19474,Chennai,Tamil Nadu,Anna Nagar,246504,14.113392,96.612223
P19475,Hyderabad,Telangana,Kukatpally,181389,25.669661,91.070958
P19476,Delhi,Delhi,Saket,317558,34.533845,79.705521
P19477,Jaipur,Rajasthan,Malviya Nagar,325602,26.600009,68.37947
P19478,Cuttack,Odisha,Central Area,536247,9.474917,79.567874
P19479,Ghaziabad,Uttar Pradesh,Central Area,174691,30.556938,95.327926
P19480,Jamshedpur,Jharkhand,Central Area,733156,17.404912,84.479664
P19481,Cuttack,Odisha,Central Area,996569,25.421776,68.935248
P19482,Ahmedabad,Gujarat,Satellite,997403,30.39074,81.00761
P19483,Chandigarh,Chandigarh,Central Area,935607,27.88436,86.190953
P19484,Pune,Maharashtra,Kothrud,586371,31.574956,69.040777
P19485,Jaipur,Rajasthan,Mansarovar,174653,14.684534,87.175924
P19486,Kolkata,West Bengal,Park Street,553343,21.483393,89.83679
P19487,Jamshedpur,Jharkhand,Central Area,645760,14.088253,89.00848
P19488,Cuttack,Odisha,Central Area,497595,26.716528,75.395307
P19489,Pune,Maharashtra,Baner,902044,34.32848,94.948985
P19490,Lucknow,Uttar Pradesh,Hazratganj,958496,34.309727,69.855304
P19491,Vadodara,Gujarat,Central Area,896995,27.740427,95.783141
P19492,Patna,Bihar,Kankarbagh,190785,11.033589,87.451285
P19493,Indore,Madhya Pradesh,Central Area,817310,27.572585,75.909442
P19494,Vadodara,Gujarat,Central Area,737226,23.88561,73.668765
P19495,Pune,Maharashtra,Baner,220382,21.646988,94.498782
P19496,Patna,Bihar,Bailey Road,409174,24.413515,68.575132
P19497,Howrah,West Bengal,Central Area,753151,25.744935,69.424118
P19498,Kolkata,West Bengal,Salt Lake,767554,15.737323,86.108511
P19499,Kochi,Kerala,Edappally,346123,12.47925,74.611871
P19500,Warangal,Telangana,Central Area,915804,14.876369,84.926179
P19501,Surat,Gujarat,Central Area,935983,27.786869,79.716983
P19502,Ghaziabad,Uttar Pradesh,Central Area,953868,22.145135,85.108023
P19503,Mysuru,Karnataka,Central Area,848647,11.874791,72.795351
P19504,Hyderabad,Telangana,Kukatpally,752740,14.47421,86.35732
P19505,Warangal,Telangana,Central Area,355893,15.451885,87.154804
P19506,Indore,Madhya Pradesh,Central Area,828151,19.00623,68.883953
P19507,Bengaluru,Karnataka,Electronic City,797235,14.720089,83.635512
P19508,Noida,Uttar Pradesh,Sector 62,386439,25.674465,75.034482
P19509,Kochi,Kerala,Marine Drive,969313,17.78794,93.352099
P19510,Pune,Maharashtra,Wakad,951139,16.407739,88.953188
P19511,Coimbatore,Tamil Nadu,Central Area,740324,10.172516,95.653815
P19512,Mysuru,Karnataka,Central Area,693267,34.757425,76.899919
P19513,Chennai,Tamil Nadu,OMR,575347,34.286178,93.251808
P19514,Nagpur,Maharashtra,Central Area,480061,32.028014,94.61419
P19515,Coimbatore,Tamil Nadu,Central Area,158765,17.244234,95.717746
P19516,Thiruvananthapuram,Kerala,Central Area,613266,8.507085,82.711207
P19517,Ghaziabad,Uttar Pradesh,Central Area,402555,8.205991,85.439039
P19518,Jamshedpur,Jharkhand,Central Area,207180,30.173878,72.870462
P19519,Mumbai,Maharashtra,Powai,648392,19.943363,94.155698
P19520,Mumbai,Maharashtra,Bandra,180109,24.002559,83.389831
P19521,Bengaluru,Karnataka,Indiranagar,228707,23.80048,95.87746
P19522,Udaipur,Rajasthan,Central Area,675790,13.82185,87.306937
P19523,Kochi,Kerala,Edappally,416699,34.022574,95.132951
P19524,Vadodara,Gujarat,Central Area,553737,23.73522,89.820146
P19525,Udaipur,Rajasthan,Central Area,235757,25.879067,88.719865
P19526,Udaipur,Rajasthan,Central Area,994328,31.200755,93.36709
P19527,Ahmedabad,Gujarat,Navrangpura,382724,32.552041,90.987147
P19528,Pune,Maharashtra,Baner,638736,15.068777,72.49581
P19529,Kochi,Kerala,Marine Drive,780241,22.328762,74.369754
P19530,Pune,Maharashtra,Kothrud,821469,32.940918,71.805476
P19531,Bhopal,Madhya Pradesh,Central Area,945348,24.422947,93.250905
P19532,Ranchi,Jharkhand,Morabadi,720366,21.487586,96.455942
P19533,Howrah,West Bengal,Central Area,186655,30.247827,68.332588
P19534,Warangal,Telangana,Central Area,508854,22.716808,79.801769
P19535,Hyderabad,Telangana,Kukatpally,992138,28.862374,89.218051
P19536,Bhopal,Madhya Pradesh,Central Area,119949,29.819743,96.903181
P19537,Bhubaneswar,Odisha,Patia,997738,26.840809,70.800588
P19538,Delhi,Delhi,Rohini,439457,22.29074,82.574104
P19539,Warangal,Telangana,Central Area,501741,23.004977,71.188007
P19540,Hyderabad,Telangana,Gachibowli,719747,21.827099,90.671454
P19541,Nagpur,Maharashtra,Central Area,948985,26.286815,76.692755
P19542,Coimbatore,Tamil Nadu,Central Area,601179,11.989857,71.53643
P19543,Kochi,Kerala,Edappally,892910,21.898657,82.131579
P19544,Bengaluru,Karnataka,Electronic City,429433,18.811007,91.116143
P19545,Chandigarh,Chandigarh,Central Area,733959,19.039051,82.189171
P19546,Bengaluru,Karnataka,Indiranagar,176282,15.340582,91.925773
P19547,Udaipur,Rajasthan,Central Area,784798,27.428066,84.984492
P19548,Chandigarh,Chandigarh,Central Area,304412,12.36597,95.134655
P19549,Bhopal,Madhya Pradesh,Central Area,327214,30.459771,96.123873
P19550,Mysuru,Karnataka,Central Area,243851,18.681934,83.489699
P19551,Chennai,Tamil Nadu,Anna Nagar,598568,24.609329,79.427718
P19552,Lucknow,Uttar Pradesh,Aliganj,137034,32.655526,90.634089
P19553,Coimbatore,Tamil Nadu,Central Area,135015,9.536194,75.557746
P19554,Coimbatore,Tamil Nadu,Central Area,520624,32.395953,69.662696
P19555,Mysuru,Karnataka,Central Area,309766,18.683813,90.672726
P19556,Lucknow,Uttar Pradesh,Aliganj,575639,26.030121,82.285039
P19557,Mysuru,Karnataka,Central Area,217868,33.413511,81.241089
P19558,Surat,Gujarat,Central Area,914702,17.72859,74.238927
P19559,Chandigarh,Chandigarh,Central Area,899072,22.584248,73.527249
P19560,Ahmedabad,Gujarat,Satellite,381806,32.731302,81.836835
P19561,Ghaziabad,Uttar Pradesh,Central Area,440557,19.262129,71.429255
P19562,Vadodara,Gujarat,Central Area,572277,14.168822,77.158952
P19563,Warangal,Telangana,Central Area,800963,23.758617,80.683984
P19564,Ahmedabad,Gujarat,Satellite,697539,24.786646,91.897949
P19565,Bhopal,Madhya Pradesh,Central Area,626535,29.422639,86.742044
P19566,Udaipur,Rajasthan,Central Area,143275,8.343329,92.088967
P19567,Bengaluru,Karnataka,HSR Layout,161809,23.283559,87.552374
P19568,Surat,Gujarat,Central Area,679059,33.377838,84.145545
P19569,Ahmedabad,Gujarat,Navrangpura,208532,22.556066,93.334308
P19570,Delhi,Delhi,Saket,353063,15.959725,80.64333
P19571,Jaipur,Rajasthan,Vaishali Nagar,238017,20.967653,90.609546
P19572,Ghaziabad,Uttar Pradesh,Central Area,273144,21.313951,69.089252
P19573,Surat,Gujarat,Central Area,598526,28.506889,74.188481
P19574,Kochi,Kerala,Kakkanad,639625,34.71847,70.872082
P19575,Warangal,Telangana,Central Area,257859,32.175656,80.849786
P19576,Bengaluru,Karnataka,Indiranagar,270134,28.038558,76.102891
P19577,Howrah,West Bengal,Central Area,233300,29.136082,83.651152
P19578,Surat,Gujarat,Central Area,264183,25.100733,80.87448
P19579,Bhopal,Madhya Pradesh,Central Area,514015,27.21514,89.490271
P19580,Jamshedpur,Jharkhand,Central Area,296337,24.159608,93.576179
P19581,Cuttack,Odisha,Central Area,189380,12.730271,96.284058
P19582,Pune,Maharashtra,Kothrud,935591,12.43639,85.495061
P19583,Patna,Bihar,Kankarbagh,917782,23.027835,90.584873
P19584,Thiruvananthapuram,Kerala,Central Area,310789,9.42157,83.246996
P19585,Jaipur,Rajasthan,Vaishali Nagar,733017,34.730741,88.679828
P19586,Kochi,Kerala,Kakkanad,557809,20.956934,83.863824
P19587,Indore,Madhya Pradesh,Central Area,291467,18.440291,95.492145
P19588,Hyderabad,Telangana,Madhapur,247079,26.112073,90.370987
P19589,Surat,Gujarat,Central Area,697966,20.491622,83.991873
P19590,Cuttack,Odisha,Central Area,352085,14.200907,92.411377
P19591,Jaipur,Rajasthan,Vaishali Nagar,448209,19.479104,72.389224
P19592,Bengaluru,Karnataka,Whitefield,402867,24.103343,75.617887
P19593,Cuttack,Odisha,Central Area,136645,15.265738,88.473735
P19594,Mysuru,Karnataka,Central Area,376224,31.635319,89.303176
P19595,Noida,Uttar Pradesh,Sector 62,430098,16.423838,73.066415
P19596,Jamshedpur,Jharkhand,Central Area,536253,23.365217,83.085604
P19597,Cuttack,Odisha,Central Area,613419,16.511632,90.487513
P19598,Surat,Gujarat,Central Area,788323,20.087156,81.948073
P19599,Nagpur,Maharashtra,Central Area,657068,34.33652,86.150294
P19600,Hyderabad,Telangana,Madhapur,468008,16.537589,77.06353
P19601,Mysuru,Karnataka,Central Area,990425,26.814876,82.191438
P19602,Ranchi,Jharkhand,Lalpur,535575,28.035018,94.258531
P19603,Hyderabad,Telangana,Gachibowli,437358,32.44026,87.131823
P19604,Ahmedabad,Gujarat,Navrangpura,997354,16.47482,90.342921
P19605,Kolkata,West Bengal,New Town,767479,12.989099,74.809457
P19606,Ranchi,Jharkhand,Morabadi,270768,32.944745,77.700302
P19607,Surat,Gujarat,Central Area,478304,32.948952,70.805582
P19608,Kochi,Kerala,Marine Drive,292547,28.419996,90.105565
P19609,Surat,Gujarat,Central Area,286857,15.134826,87.023814
P19610,Kochi,Kerala,Marine Drive,443216,23.344846,68.694697
P19611,Udaipur,Rajasthan,Central Area,678297,29.750295,88.784749
P19612,Jaipur,Rajasthan,Vaishali Nagar,126257,32.852863,71.378245
