Sale_ID,Property_ID,Customer_ID,Agent_ID,Listing_Date,Sale_Date,Days_On_Market,Payment_Method,Loan_Approved,Sale_Status
S09609,P14006,C07649,A0229,11/22/2021,11/20/2024,1094,Cash,Yes,Pending
S09610,P02731,C08365,A0351,4/17/2022,11/3/2023,565,NEFT,No,Completed
S09611,P00185,C02381,A0204,11/30/2023,6/29/2024,212,UPI,Yes,Completed
S09612,P09760,C08273,A0432,9/26/2024,4/11/2025,197,UPI,Yes,Completed
S09613,P26200,C01070,A0173,11/4/2025,11/26/2025,22,NEFT,Yes,Completed
S09614,P13261,C18867,A0475,8/28/2024,3/25/2025,209,NEFT,Yes,Completed
S09615,P17166,C16062,A0329,6/18/2024,3/6/2025,261,NEFT,Yes,Completed
S09616,P24591,C10909,A0046,6/16/2023,6/3/2026,1083,Bank Loan,No,Completed
S09617,P25177,C06657,A0087,12/8/2025,2/18/2026,72,Home Loan,Yes,Completed
S09618,P15125,C16157,A0203,6/29/2025,1/11/2026,196,Home Loan,Yes,Completed
S09619,P06282,C17512,A0117,7/30/2022,10/26/2024,819,Home Loan,Yes,Completed
S09620,P16726,C18830,A0467,4/11/2024,2/7/2025,302,Cash,No,Completed
S09621,P13623,C17278,A0226,6/15/2025,12/27/2025,195,NEFT,No,Completed
S09622,P06918,C06369,A0420,2/15/2022,10/22/2022,249,Cash,No,Pending
S09623,P00596,C11781,A0130,7/3/2022,11/23/2025,1239,NEFT,Yes,Completed
S09624,P22171,C00087,A0311,3/24/2024,1/12/2025,294,RTGS,Yes,Completed
S09625,P02680,C16238,A0326,11/20/2025,5/22/2026,183,Home Loan,Yes,Cancelled
S09626,P18419,C11326,A0489,9/10/2024,10/23/2024,43,Home Loan,Yes,Completed
S09627,P28072,C19169,A0245,11/24/2024,1/22/2025,59,Home Loan,Yes,Completed
S09628,P23798,C14062,A0221,12/23/2023,11/27/2025,705,Cash,Yes,Completed
S09629,P24297,C00827,A0261,10/31/2024,7/17/2025,259,Cash,Yes,Completed
S09630,P10252,C07610,A0187,5/10/2022,6/13/2026,1495,Home Loan,Yes,Completed
S09631,P20454,C00211,A0080,1/11/2024,3/27/2025,441,Home Loan,Yes,Completed
S09632,P10372,C17789,A0430,3/13/2026,6/1/2026,80,NEFT,Yes,Completed
S09633,P25187,C14097,A0193,9/6/2023,12/25/2024,476,NEFT,Yes,Completed
S09634,P05715,C05701,A0378,4/30/2026,5/31/2026,31,Cash,No,Completed
S09635,P19137,C12415,A0311,2/28/2022,4/19/2022,50,UPI,No,Completed
S09636,P21681,C19734,A0121,8/2/2022,1/26/2026,1273,Home Loan,Yes,Completed
S09637,P25253,C10725,A0479,9/22/2021,3/17/2022,176,Bank Loan,Yes,Completed
S09638,P28594,C09087,A0462,6/30/2022,9/12/2025,1170,NEFT,No,Completed
S09639,P17397,C05496,A0136,7/8/2024,2/1/2026,573,Cash,Yes,Completed
S09640,P05916,C02522,A0223,11/21/2024,5/1/2026,526,RTGS,Yes,Pending
S09641,P00841,C02214,A0202,12/24/2023,10/2/2024,283,NEFT,Yes,Completed
S09642,P00768,C19410,A0191,11/6/2021,11/24/2025,1479,Cash,No,Completed
S09643,P26705,C07340,A0370,9/26/2024,11/28/2024,63,Bank Loan,Yes,Completed
S09644,P27741,C01257,A0369,6/2/2022,6/29/2024,758,NEFT,Yes,Completed
S09645,P12975,C14130,A0078,6/20/2025,1/11/2026,205,UPI,Yes,Pending
S09646,P12431,C18858,A0464,10/1/2024,1/13/2025,104,Bank Loan,Yes,Completed
S09647,P17348,C00925,A0353,12/30/2022,10/17/2025,1022,NEFT,Yes,Completed
S09648,P25738,C10088,A0366,5/25/2023,9/6/2025,835,Bank Loan,No,Completed
S09649,P10210,C16881,A0407,12/27/2021,3/16/2022,79,Home Loan,No,Completed
S09650,P02095,C12893,A0035,3/27/2022,5/5/2026,1500,NEFT,Yes,Completed
S09651,P29452,C07629,A0045,10/15/2023,5/15/2025,578,NEFT,Yes,Completed
S09652,P14840,C07425,A0409,11/22/2024,2/13/2025,83,Cash,Yes,Completed
S09653,P23915,C10206,A0161,9/24/2021,3/26/2026,1644,Home Loan,No,Pending
S09654,P05272,C05831,A0233,10/30/2021,5/12/2026,1655,NEFT,No,Completed
S09655,P16739,C01844,A0313,4/22/2025,3/7/2026,319,RTGS,Yes,Completed
S09656,P05833,C03056,A0235,12/23/2021,5/10/2022,138,Bank Loan,Yes,Completed
S09657,P01324,C19342,A0430,9/12/2023,3/12/2024,182,RTGS,No,Completed
S09658,P09072,C09546,A0235,12/3/2022,11/18/2023,350,NEFT,Yes,Cancelled
S09659,P21164,C05158,A0200,7/17/2021,5/31/2026,1779,NEFT,No,Completed
S09660,P25321,C19647,A0080,10/8/2022,6/17/2025,983,UPI,Yes,Completed
S09661,P22762,C15866,A0092,2/26/2024,6/6/2024,101,RTGS,No,Cancelled
S09662,P10759,C17680,A0188,4/26/2025,1/9/2026,258,Bank Loan,No,Completed
S09663,P12798,C12468,A0265,1/17/2023,3/29/2026,1167,NEFT,Yes,Completed
S09664,P08602,C10742,A0112,7/15/2021,5/4/2025,1389,RTGS,No,Completed
S09665,P12796,C11973,A0342,7/28/2021,1/26/2022,182,Bank Loan,Yes,Completed
S09666,P24796,C00719,A0389,10/1/2025,6/27/2026,269,Bank Loan,Yes,Completed
S09667,P21351,C17489,A0312,4/1/2023,5/5/2025,765,RTGS,No,Cancelled
S09668,P27533,C03251,A0024,2/24/2026,6/24/2026,120,NEFT,Yes,Pending
S09669,P25021,C07003,A0004,5/25/2025,4/16/2026,326,Cash,Yes,Completed
S09670,P21794,C07091,A0460,7/19/2022,2/6/2026,1298,Home Loan,Yes,Completed
S09671,P05495,C03666,A0090,1/14/2025,12/9/2025,329,RTGS,No,Completed
S09672,P06318,C07928,A0192,1/1/2026,6/11/2026,161,Bank Loan,No,Pending
S09673,P02836,C19846,A0146,7/24/2024,3/8/2025,227,Cash,No,Completed
S09674,P17505,C09146,A0441,10/17/2025,12/31/2025,75,UPI,No,Completed
S09675,P22667,C03751,A0321,8/10/2024,1/26/2026,534,RTGS,No,Completed
S09676,P29799,C12091,A0293,8/4/2022,8/6/2025,1098,UPI,No,Completed
S09677,P29177,C16200,A0033,3/26/2026,5/7/2026,42,Bank Loan,Yes,Pending
S09678,P08696,C01890,A0019,9/30/2023,5/2/2024,215,UPI,No,Cancelled
S09679,P02274,C04687,A0320,10/4/2021,9/1/2023,697,NEFT,No,Completed
S09680,P15510,C08630,A0083,7/4/2022,7/12/2022,8,Cash,No,Completed
S09681,P18047,C12475,A0325,10/27/2021,10/27/2025,1461,RTGS,Yes,Completed
S09682,P14608,C05301,A0476,3/7/2024,3/29/2024,22,Bank Loan,Yes,Cancelled
S09683,P03213,C10235,A0223,10/22/2023,1/2/2026,803,Home Loan,No,Completed
S09684,P01967,C13163,A0250,3/27/2023,5/17/2023,51,UPI,No,Completed
S09685,P12390,C04810,A0404,11/11/2025,4/27/2026,167,Home Loan,No,Completed
S09686,P00904,C06507,A0368,9/1/2022,9/29/2022,28,Home Loan,No,Completed
S09687,P09844,C06946,A0381,8/23/2024,11/8/2025,442,UPI,Yes,Completed
S09688,P20710,C02367,A0414,1/5/2024,2/28/2025,420,RTGS,Yes,Completed
S09689,P15564,C09893,A0234,3/30/2022,10/13/2024,928,Cash,Yes,Completed
S09690,P21555,C15290,A0007,4/16/2023,1/4/2026,994,Cash,Yes,Completed
S09691,P03930,C17565,A0416,8/14/2021,12/24/2023,862,Bank Loan,No,Completed
S09692,P06144,C11080,A0111,6/28/2023,1/17/2025,569,Cash,No,Completed
S09693,P02990,C03071,A0427,7/11/2022,12/15/2024,888,Home Loan,No,Completed
S09694,P01393,C03682,A0308,10/14/2023,2/11/2025,486,Cash,No,Completed
S09695,P28917,C09136,A0268,9/21/2024,2/6/2026,503,NEFT,Yes,Completed
S09696,P20182,C09402,A0247,3/19/2025,5/23/2026,430,Bank Loan,No,Completed
S09697,P11250,C07576,A0061,12/28/2023,1/21/2024,24,Cash,No,Completed
S09698,P05608,C06172,A0275,12/30/2023,5/18/2025,505,Bank Loan,Yes,Completed
S09699,P04281,C18525,A0163,12/20/2022,9/28/2024,648,UPI,Yes,Completed
S09700,P19378,C02464,A0115,10/30/2024,7/4/2026,612,Cash,Yes,Pending
S09701,P14051,C16019,A0403,6/6/2022,8/1/2023,421,Home Loan,Yes,Completed
S09702,P29847,C06534,A0314,8/20/2024,7/28/2025,342,RTGS,Yes,Completed
S09703,P24641,C10143,A0384,7/26/2022,2/6/2023,195,UPI,No,Completed
S09704,P15351,C19359,A0455,4/28/2022,1/15/2024,627,UPI,Yes,Completed
S09705,P29760,C11128,A0161,6/27/2025,2/22/2026,240,Bank Loan,No,Pending
S09706,P26715,C15757,A0013,10/15/2024,9/13/2025,333,Cash,No,Completed
S09707,P22957,C00200,A0267,4/15/2024,10/8/2024,176,Cash,Yes,Completed
S09708,P24727,C00754,A0010,5/4/2022,7/25/2022,82,UPI,No,Completed
S09709,P06811,C13919,A0396,8/25/2024,5/3/2026,616,Home Loan,No,Completed
S09710,P24560,C16043,A0346,11/15/2024,11/30/2025,380,RTGS,No,Completed
S09711,P01763,C15329,A0121,4/8/2024,7/3/2024,86,Cash,Yes,Completed
S09712,P18990,C19076,A0006,9/25/2021,10/14/2022,384,UPI,Yes,Completed
S09713,P01126,C00517,A0032,7/17/2022,10/8/2024,814,NEFT,No,Completed
S09714,P29456,C03802,A0106,4/27/2024,10/11/2024,167,UPI,No,Completed
S09715,P17046,C09674,A0270,11/13/2024,8/20/2025,280,Bank Loan,No,Completed
S09716,P15659,C11619,A0230,10/22/2021,6/28/2023,614,Cash,No,Completed
S09717,P27673,C13644,A0342,11/1/2023,12/22/2024,417,NEFT,No,Completed
S09718,P25098,C08206,A0465,6/18/2025,1/22/2026,218,Cash,No,Completed
S09719,P29281,C09101,A0189,6/3/2024,5/28/2026,724,NEFT,Yes,Completed
S09720,P00868,C16749,A0400,7/21/2023,8/27/2024,403,Cash,Yes,Completed
S09721,P15187,C01411,A0333,3/6/2022,4/24/2025,1145,RTGS,Yes,Completed
S09722,P22263,C16288,A0108,4/16/2023,8/10/2024,482,Cash,No,Completed
S09723,P29626,C12007,A0279,8/19/2021,11/22/2023,825,NEFT,No,Completed
S09724,P22658,C05485,A0413,2/25/2025,3/3/2025,6,Cash,Yes,Completed
S09725,P18105,C14342,A0252,8/3/2021,12/3/2024,1218,Bank Loan,Yes,Pending
S09726,P19936,C08197,A0174,2/23/2025,5/18/2026,449,RTGS,Yes,Completed
S09727,P28702,C05530,A0091,12/5/2025,6/16/2026,193,NEFT,No,Completed
S09728,P00253,C10217,A0280,7/14/2021,6/24/2025,1441,Home Loan,Yes,Completed
S09729,P15794,C11000,A0161,4/28/2022,7/9/2026,1533,Home Loan,Yes,Completed
S09730,P17222,C02742,A0112,8/4/2022,1/15/2023,164,UPI,Yes,Completed
S09731,P01129,C14611,A0303,6/18/2023,10/19/2023,123,Cash,Yes,Completed
S09732,P29940,C04847,A0280,7/26/2021,6/10/2026,1780,UPI,No,Completed
S09733,P05473,C06192,A0446,4/18/2025,1/17/2026,274,Home Loan,No,Completed
S09734,P28537,C02538,A0355,7/2/2024,4/8/2026,645,Bank Loan,Yes,Completed
S09735,P29354,C03749,A0422,9/19/2025,2/19/2026,153,UPI,Yes,Completed
S09736,P02915,C02163,A0276,4/17/2023,5/11/2023,24,Cash,Yes,Completed
S09737,P25739,C07510,A0429,4/23/2025,2/17/2026,300,Cash,No,Completed
S09738,P14598,C01056,A0095,6/14/2024,11/4/2024,143,NEFT,No,Completed
S09739,P00408,C16804,A0247,8/3/2024,5/6/2026,641,UPI,No,Completed
S09740,P11495,C11698,A0409,6/14/2022,10/26/2023,499,Cash,Yes,Completed
S09741,P23039,C15427,A0108,9/28/2022,10/12/2022,14,Bank Loan,Yes,Completed
S09742,P16218,C07260,A0158,9/7/2025,6/22/2026,288,Bank Loan,No,Completed
S09743,P05911,C09979,A0214,1/6/2026,3/15/2026,68,RTGS,Yes,Completed
S09744,P16634,C09148,A0330,5/15/2023,1/11/2025,607,Cash,Yes,Completed
S09745,P02462,C14031,A0031,12/24/2022,10/27/2025,1038,RTGS,No,Completed
S09746,P15619,C12720,A0089,12/15/2022,3/16/2025,822,Cash,No,Completed
S09747,P13056,C09564,A0326,9/18/2024,5/3/2026,592,UPI,No,Completed
S09748,P03326,C03436,A0366,11/8/2021,8/13/2024,1009,Cash,Yes,Completed
S09749,P18401,C15117,A0441,5/27/2025,7/13/2026,412,NEFT,No,Completed
S09750,P28690,C12060,A0494,10/31/2024,9/3/2025,307,UPI,No,Completed
S09751,P16456,C01061,A0186,1/23/2025,9/6/2025,226,Bank Loan,No,Completed
S09752,P07747,C05070,A0135,7/29/2021,11/16/2023,840,UPI,Yes,Completed
S09753,P20175,C02181,A0400,10/13/2022,8/3/2024,660,RTGS,No,Completed
S09754,P11627,C19570,A0088,3/5/2023,10/14/2023,223,RTGS,Yes,Completed
S09755,P03215,C17319,A0183,1/6/2022,6/9/2025,1250,NEFT,No,Completed
S09756,P29474,C10085,A0321,5/31/2023,2/25/2025,636,NEFT,No,Completed
S09757,P01906,C16285,A0334,12/30/2025,1/7/2026,8,UPI,No,Completed
S09758,P26483,C11404,A0023,6/22/2025,2/20/2026,243,NEFT,Yes,Pending
S09759,P15037,C14964,A0315,1/18/2025,3/18/2026,424,RTGS,No,Completed
S09760,P27142,C02123,A0488,6/9/2023,11/18/2024,528,Bank Loan,No,Completed
S09761,P28740,C19988,A0271,6/10/2022,12/12/2022,185,Home Loan,Yes,Completed
S09762,P14505,C03926,A0172,9/30/2023,6/18/2024,262,Home Loan,Yes,Completed
S09763,P28945,C10536,A0404,9/10/2021,7/19/2024,1043,Cash,Yes,Completed
S09764,P13120,C01709,A0225,2/1/2025,2/8/2026,372,Home Loan,Yes,Completed
S09765,P22522,C12245,A0062,11/20/2022,3/13/2023,113,NEFT,No,Completed
S09766,P06683,C15648,A0311,8/20/2025,11/11/2025,83,UPI,Yes,Completed
S09767,P17357,C08524,A0246,12/1/2024,4/18/2025,138,Cash,Yes,Completed
S09768,P08710,C05813,A0056,3/8/2026,6/26/2026,110,Home Loan,No,Completed
S09769,P03225,C00497,A0307,9/26/2025,1/30/2026,126,RTGS,Yes,Completed
S09770,P14478,C00225,A0402,7/3/2022,3/12/2026,1348,RTGS,Yes,Completed
S09771,P20935,C06431,A0093,2/14/2026,5/1/2026,76,NEFT,No,Pending
S09772,P06031,C08852,A0014,11/7/2025,4/12/2026,156,Cash,No,Completed
S09773,P07408,C18812,A0181,7/30/2024,1/24/2026,543,Home Loan,No,Cancelled
S09774,P20848,C05267,A0078,1/9/2026,3/20/2026,70,UPI,Yes,Completed
S09775,P12899,C11343,A0482,2/14/2024,7/12/2026,879,Home Loan,No,Completed
S09776,P20127,C13235,A0007,12/28/2023,3/9/2026,802,NEFT,Yes,Cancelled
S09777,P19028,C12448,A0068,8/29/2024,2/28/2025,183,RTGS,No,Completed
S09778,P22507,C05054,A0267,3/30/2025,9/10/2025,164,RTGS,Yes,Completed
S09779,P29909,C05735,A0299,6/14/2025,9/27/2025,105,Bank Loan,No,Completed
S09780,P16598,C12671,A0428,7/12/2022,12/6/2025,1243,NEFT,Yes,Completed
S09781,P17673,C10067,A0333,1/15/2024,3/13/2026,788,NEFT,No,Completed
S09782,P17991,C06272,A0362,10/9/2024,10/24/2024,15,UPI,Yes,Completed
S09783,P27869,C09001,A0332,10/5/2021,5/11/2023,583,NEFT,Yes,Completed
S09784,P24240,C15583,A0292,1/18/2022,12/13/2023,694,Cash,Yes,Completed
S09785,P14136,C09512,A0493,10/9/2024,2/17/2025,131,NEFT,Yes,Completed
S09786,P00051,C04960,A0434,1/6/2024,7/10/2025,551,RTGS,No,Pending
S09787,P03450,C06060,A0360,2/3/2025,12/7/2025,307,RTGS,No,Completed
S09788,P15803,C14401,A0017,8/6/2023,1/22/2025,535,Bank Loan,Yes,Completed
S09789,P26903,C16651,A0095,1/17/2022,11/12/2022,299,Home Loan,No,Completed
S09790,P05710,C12100,A0102,8/10/2024,11/29/2024,111,Home Loan,No,Completed
S09791,P00819,C16296,A0415,6/2/2023,3/10/2026,1012,UPI,Yes,Pending
S09792,P21961,C15669,A0190,7/6/2024,12/12/2024,159,Bank Loan,Yes,Pending
S09793,P21551,C01465,A0030,2/18/2023,12/4/2023,289,NEFT,Yes,Completed
S09794,P12090,C07443,A0455,2/21/2022,10/23/2022,244,Cash,No,Completed
S09795,P23255,C08541,A0410,11/26/2025,4/21/2026,146,Cash,No,Completed
S09796,P19062,C04186,A0088,11/12/2022,1/8/2026,1153,NEFT,Yes,Completed
S09797,P05561,C18171,A0362,12/5/2022,6/16/2025,924,Home Loan,Yes,Pending
S09798,P15816,C03534,A0194,2/15/2026,7/4/2026,139,Cash,Yes,Completed
S09799,P14098,C10868,A0310,8/18/2022,5/16/2026,1367,RTGS,No,Completed
S09800,P15863,C12460,A0271,1/28/2025,4/7/2026,434,NEFT,Yes,Completed
S09801,P16124,C06986,A0431,2/21/2022,9/19/2025,1306,NEFT,Yes,Cancelled
S09802,P27205,C14696,A0326,2/11/2023,1/7/2026,1061,Home Loan,Yes,Completed
S09803,P25812,C02085,A0089,4/30/2022,11/29/2025,1309,Home Loan,Yes,Completed
S09804,P01684,C15665,A0455,4/20/2022,9/6/2023,504,Bank Loan,Yes,Pending
S09805,P23049,C12597,A0234,8/26/2022,2/10/2026,1264,UPI,No,Completed
S09806,P14223,C07317,A0330,8/30/2021,7/21/2022,325,UPI,No,Completed
S09807,P06245,C13806,A0444,4/27/2022,7/6/2022,70,Bank Loan,Yes,Completed
S09808,P18869,C05781,A0341,9/15/2025,2/15/2026,153,Home Loan,Yes,Completed
S09809,P01511,C07295,A0318,1/23/2025,11/25/2025,306,Bank Loan,Yes,Completed
S09810,P21208,C15161,A0072,6/16/2024,10/30/2025,501,Cash,Yes,Completed
S09811,P29540,C03349,A0178,5/26/2025,6/11/2025,16,Bank Loan,Yes,Completed
S09812,P07379,C00717,A0014,4/2/2026,4/20/2026,18,RTGS,No,Pending
S09813,P06123,C03346,A0462,1/22/2023,7/4/2023,163,Cash,No,Completed
S09814,P23080,C02627,A0189,9/15/2024,9/16/2025,366,RTGS,Yes,Completed
S09815,P23841,C18844,A0335,10/29/2023,1/20/2025,449,Home Loan,Yes,Completed
S09816,P06915,C07211,A0203,5/22/2025,6/28/2025,37,RTGS,No,Completed
S09817,P04441,C10194,A0220,2/10/2022,5/23/2026,1563,Home Loan,Yes,Completed
S09818,P17428,C14557,A0151,3/7/2022,4/6/2025,1126,Cash,Yes,Completed
S09819,P07510,C06160,A0084,8/9/2024,11/10/2024,93,UPI,Yes,Pending
S09820,P28355,C00716,A0325,4/14/2026,5/1/2026,17,RTGS,No,Completed
S09821,P23181,C10512,A0362,5/8/2026,6/27/2026,50,Cash,No,Completed
S09822,P00579,C00645,A0430,9/2/2025,12/5/2025,94,RTGS,No,Completed
S09823,P29781,C07756,A0485,2/17/2024,10/27/2024,253,Cash,Yes,Completed
S09824,P29739,C03025,A0446,8/15/2025,6/12/2026,301,Bank Loan,Yes,Completed
S09825,P19803,C16263,A0426,10/1/2024,9/17/2025,351,NEFT,Yes,Completed
S09826,P04979,C14989,A0014,3/29/2022,3/8/2025,1075,Home Loan,Yes,Completed
S09827,P21852,C15343,A0008,5/26/2022,8/17/2024,814,UPI,Yes,Completed
S09828,P19074,C16928,A0155,9/23/2022,12/25/2022,93,Cash,Yes,Completed
S09829,P19129,C02832,A0279,2/4/2024,12/29/2024,329,RTGS,Yes,Completed
S09830,P18806,C19130,A0403,5/1/2026,5/16/2026,15,NEFT,Yes,Completed
S09831,P07638,C03431,A0113,4/1/2024,2/22/2026,692,Bank Loan,Yes,Completed
S09832,P17660,C06553,A0283,9/30/2022,7/14/2024,653,Home Loan,Yes,Completed
S09833,P09010,C14346,A0317,2/8/2025,10/9/2025,243,Home Loan,No,Completed
S09834,P17608,C18317,A0220,10/11/2022,9/9/2023,333,NEFT,No,Completed
S09835,P07590,C14162,A0431,6/16/2023,2/12/2026,972,RTGS,Yes,Completed
S09836,P17655,C16164,A0220,3/3/2026,5/3/2026,61,RTGS,No,Completed
S09837,P09551,C06298,A0405,8/19/2021,10/25/2022,432,UPI,Yes,Pending
S09838,P03282,C05536,A0446,11/18/2021,5/10/2023,538,Home Loan,No,Pending
S09839,P12573,C05872,A0269,4/1/2025,9/11/2025,163,NEFT,No,Completed
S09840,P21519,C13574,A0060,9/23/2024,5/31/2025,250,UPI,No,Pending
S09841,P22102,C10449,A0027,2/28/2022,10/29/2025,1339,Cash,No,Completed
S09842,P10659,C05449,A0448,10/25/2025,12/5/2025,41,NEFT,No,Completed
S09843,P24516,C12275,A0132,8/19/2021,1/10/2026,1605,RTGS,No,Completed
S09844,P06451,C04541,A0448,8/17/2025,12/31/2025,136,Bank Loan,Yes,Completed
S09845,P17897,C18436,A0189,7/6/2024,10/29/2025,480,Home Loan,Yes,Completed
S09846,P16640,C07073,A0486,3/6/2024,7/21/2025,502,Cash,No,Completed
S09847,P18042,C14772,A0073,10/15/2022,6/7/2026,1331,Bank Loan,No,Completed
S09848,P11434,C18028,A0097,11/21/2024,11/5/2025,349,RTGS,Yes,Completed
S09849,P07464,C06524,A0068,1/8/2025,12/20/2025,346,NEFT,No,Pending
S09850,P09907,C14516,A0403,7/14/2022,8/7/2022,24,UPI,Yes,Completed
S09851,P12312,C15071,A0007,7/21/2022,10/18/2022,89,Bank Loan,Yes,Completed
S09852,P13158,C14240,A0286,12/7/2025,1/29/2026,53,Home Loan,No,Completed
S09853,P11432,C14453,A0495,10/3/2022,1/16/2026,1201,NEFT,Yes,Completed
S09854,P26976,C07152,A0176,8/10/2025,8/21/2025,11,NEFT,No,Completed
S09855,P16033,C07401,A0050,8/18/2022,1/15/2024,515,Bank Loan,No,Completed
S09856,P01366,C14934,A0287,5/17/2025,8/4/2025,79,Home Loan,Yes,Completed
S09857,P14935,C16465,A0443,10/19/2021,7/19/2024,1004,Home Loan,Yes,Completed
S09858,P20384,C03292,A0203,11/24/2025,7/4/2026,222,Home Loan,No,Cancelled
S09859,P25803,C15565,A0266,12/5/2023,4/1/2024,118,NEFT,No,Completed
S09860,P21867,C09747,A0162,4/30/2023,6/12/2025,774,Cash,No,Completed
S09861,P23204,C00901,A0028,11/16/2023,7/9/2025,601,Bank Loan,No,Completed
S09862,P06630,C15853,A0484,6/24/2025,8/21/2025,58,RTGS,No,Completed
S09863,P07785,C15766,A0441,5/25/2023,9/8/2025,837,Cash,Yes,Completed
S09864,P12832,C08209,A0291,5/4/2026,5/17/2026,13,Bank Loan,No,Completed
S09865,P05049,C10758,A0060,12/27/2022,5/22/2024,512,Home Loan,Yes,Completed
S09866,P25221,C03830,A0439,9/28/2022,2/29/2024,519,NEFT,Yes,Completed
S09867,P07079,C08197,A0482,6/12/2023,6/2/2024,356,Home Loan,No,Completed
S09868,P07559,C19605,A0461,7/12/2025,7/1/2026,354,Bank Loan,No,Completed
S09869,P05055,C16376,A0367,7/12/2025,5/8/2026,300,Cash,Yes,Completed
S09870,P23562,C07331,A0142,10/14/2025,6/24/2026,253,RTGS,No,Completed
S09871,P21847,C07251,A0498,9/16/2023,11/8/2025,784,NEFT,No,Completed
S09872,P07477,C03027,A0078,7/28/2022,8/18/2022,21,Bank Loan,Yes,Completed
S09873,P04784,C05254,A0433,11/19/2022,1/6/2025,779,Home Loan,Yes,Completed
S09874,P07193,C18056,A0195,7/29/2025,11/22/2025,116,Home Loan,No,Completed
S09875,P11829,C03684,A0014,3/15/2024,7/25/2025,497,Bank Loan,No,Completed
S09876,P10778,C16260,A0265,11/21/2022,1/1/2024,406,RTGS,No,Completed
S09877,P17268,C04534,A0234,5/8/2024,7/7/2024,60,UPI,Yes,Completed
S09878,P17545,C13241,A0074,9/24/2024,9/2/2025,343,Home Loan,Yes,Completed
S09879,P08477,C12808,A0234,11/12/2022,8/8/2024,635,Cash,No,Completed
S09880,P16042,C04521,A0337,8/16/2023,3/20/2024,217,Bank Loan,Yes,Pending
S09881,P19897,C13301,A0045,2/18/2026,3/13/2026,23,UPI,Yes,Completed
S09882,P26124,C11754,A0402,5/12/2026,6/11/2026,30,Home Loan,No,Completed
S09883,P21009,C08415,A0495,10/7/2023,5/23/2026,959,Cash,No,Completed
S09884,P29312,C10810,A0488,12/11/2024,3/7/2026,451,Home Loan,Yes,Pending
S09885,P13252,C05086,A0448,8/15/2024,10/3/2024,49,Cash,Yes,Completed
S09886,P24554,C04481,A0151,1/30/2025,9/27/2025,240,NEFT,Yes,Pending
S09887,P18736,C07632,A0024,1/29/2024,5/23/2025,480,Bank Loan,Yes,Cancelled
S09888,P06686,C10562,A0225,9/29/2022,3/29/2025,912,Home Loan,No,Pending
S09889,P20379,C16160,A0161,4/25/2024,7/10/2026,806,UPI,Yes,Completed
S09890,P22617,C16936,A0495,6/18/2022,2/1/2025,959,UPI,No,Completed
S09891,P04600,C14234,A0175,9/8/2023,12/7/2023,90,RTGS,No,Completed
S09892,P12718,C13184,A0068,9/21/2024,12/30/2024,100,Bank Loan,Yes,Completed
S09893,P14734,C12927,A0099,8/17/2024,5/12/2025,268,Cash,Yes,Completed
S09894,P09092,C13289,A0310,8/21/2021,7/13/2022,326,RTGS,No,Completed
S09895,P26322,C16644,A0326,8/14/2024,9/14/2024,31,Home Loan,Yes,Completed
S09896,P08050,C14768,A0456,5/24/2023,10/12/2023,141,UPI,Yes,Completed
S09897,P08007,C04223,A0343,6/29/2024,6/13/2025,349,UPI,No,Completed
S09898,P13140,C00299,A0338,3/10/2023,12/21/2024,652,UPI,Yes,Completed
S09899,P26131,C18647,A0444,1/28/2026,3/3/2026,34,Bank Loan,Yes,Completed
S09900,P04241,C00342,A0478,11/26/2024,5/26/2026,546,RTGS,No,Completed
S09901,P12342,C04975,A0279,8/26/2022,11/19/2024,816,Bank Loan,Yes,Completed
S09902,P27718,C18152,A0325,2/25/2025,4/1/2026,400,RTGS,No,Pending
S09903,P20644,C17323,A0372,2/2/2025,11/15/2025,286,Cash,Yes,Completed
S09904,P21263,C08382,A0337,11/6/2024,1/28/2025,83,RTGS,No,Completed
S09905,P29500,C11821,A0492,10/30/2021,4/7/2022,159,Home Loan,Yes,Completed
S09906,P07455,C16706,A0334,3/31/2023,11/24/2025,969,Bank Loan,No,Completed
S09907,P14544,C11555,A0148,7/3/2024,7/22/2025,384,NEFT,No,Completed
S09908,P17285,C13632,A0280,12/5/2025,3/30/2026,115,UPI,No,Completed
S09909,P17623,C01269,A0275,1/17/2023,6/17/2026,1247,Cash,No,Completed
S09910,P04900,C10129,A0051,3/11/2024,1/8/2026,668,Home Loan,Yes,Completed
S09911,P19386,C05965,A0127,8/3/2022,12/15/2025,1230,Home Loan,No,Completed
S09912,P04963,C02407,A0305,4/30/2022,12/8/2025,1318,Home Loan,Yes,Completed
S09913,P05178,C00531,A0220,1/4/2026,4/5/2026,91,NEFT,Yes,Completed
S09914,P13508,C15003,A0115,7/7/2024,8/15/2025,404,Bank Loan,No,Completed
S09915,P13322,C18251,A0380,12/19/2021,4/27/2026,1590,Home Loan,Yes,Completed
S09916,P01615,C16228,A0277,4/12/2022,5/8/2024,757,Bank Loan,No,Completed
S09917,P28870,C09426,A0456,2/27/2026,7/3/2026,126,Bank Loan,Yes,Completed
S09918,P17437,C11326,A0303,1/29/2022,10/16/2023,625,UPI,No,Completed
S09919,P21662,C10194,A0079,12/22/2022,4/12/2024,477,Cash,Yes,Completed
S09920,P09909,C14941,A0202,9/25/2023,6/1/2026,980,RTGS,Yes,Completed
S09921,P07870,C17286,A0108,2/20/2026,3/23/2026,31,Cash,Yes,Completed
