Sale_ID,Property_ID,Customer_ID,Agent_ID,Listing_Date,Sale_Date,Days_On_Market,Payment_Method,Loan_Approved,Sale_Status
S09377,P12166,C11320,A0140,2025-06-25,2025-11-24,152,Bank Loan,No,Completed
S09378,P22220,C04046,A0407,2024-08-16,2024-11-20,96,UPI,No,Pending
S09379,P11910,C18464,A0352,2024-10-26,2024-12-12,47,Cash,Yes,Completed
S09380,P04566,C16471,A0018,2024-07-04,2026-05-30,695,RTGS,Yes,Completed
S09381,P23374,C00984,A0103,2026-01-04,2026-01-08,4,Cash,Yes,Completed
S09382,P25779,C16664,A0022,2026-03-23,2026-07-09,108,Home Loan,Yes,Completed
S09383,P13481,C14727,A0418,2022-02-12,2024-01-15,702,Bank Loan,No,Completed
S09384,P10399,C19754,A0217,2026-03-30,2026-04-07,8,Home Loan,No,Completed
S09385,P00226,C06658,A0030,2023-06-24,2026-05-31,1072,Cash,No,Completed
S09386,P28717,C18691,A0255,2023-03-10,2023-09-20,194,Cash,Yes,Completed
S09387,P27097,C12382,A0138,2026-05-07,2026-07-01,55,Bank Loan,No,Completed
S09388,P01280,C14325,A0455,2022-01-16,2024-12-25,1074,Home Loan,Yes,Pending
S09389,P26351,C12485,A0122,2022-07-01,2023-12-07,524,UPI,No,Cancelled
S09390,P20452,C03204,A0057,2026-03-18,2026-03-29,11,RTGS,Yes,Completed
S09391,P17237,C12499,A0213,2022-03-28,2025-04-13,1112,Cash,No,Completed
S09392,P29848,C04169,A0197,2023-06-19,2026-03-17,1002,Bank Loan,Yes,Pending
S09393,P28846,C14674,A0209,2024-03-11,2026-01-26,686,NEFT,Yes,Completed
S09394,P04446,C00882,A0249,2024-10-14,2026-06-22,616,Cash,Yes,Pending
S09395,P02653,C00177,A0357,2025-05-22,2025-06-26,35,UPI,Yes,Completed
S09396,P04819,C08612,A0208,2022-09-21,2023-03-17,177,UPI,Yes,Completed
S09397,P16903,C00268,A0228,2025-06-25,2026-04-14,293,Home Loan,No,Completed
S09398,P03387,C05149,A0372,2024-07-08,2025-11-02,482,UPI,Yes,Completed
S09399,P19159,C16675,A0264,2022-12-31,2025-06-12,894,RTGS,No,Pending
S09400,P27344,C13225,A0205,2021-11-12,2023-04-29,533,NEFT,No,Completed
S09401,P15389,C00148,A0181,2025-01-19,2026-01-12,358,RTGS,No,Completed
S09402,P11308,C18262,A0440,2026-05-05,2026-06-30,56,UPI,No,Completed
S09403,P13578,C09634,A0442,2024-05-16,2025-09-10,482,Bank Loan,Yes,Completed
S09404,P24720,C04110,A0173,2023-05-01,2026-05-08,1103,Home Loan,Yes,Completed
S09405,P25515,C09537,A0319,2021-12-12,2024-03-04,813,Home Loan,Yes,Completed
S09406,P24759,C08114,A0004,2023-07-10,2024-12-21,530,UPI,No,Completed
S09407,P24999,C07667,A0174,2025-12-16,2026-05-04,139,Cash,Yes,Completed
S09408,P17187,C14842,A0297,2024-01-19,2025-06-27,525,Cash,Yes,Completed
S09409,P17531,C13886,A0089,2022-01-27,2025-03-22,1150,Cash,No,Completed
S09410,P00260,C12188,A0347,2022-03-28,2025-10-30,1312,UPI,Yes,Completed
S09411,P28404,C17856,A0080,2024-12-06,2026-06-18,559,Bank Loan,No,Cancelled
S09412,P20347,C02832,A0473,2021-12-17,2025-06-20,1281,NEFT,No,Completed
S09413,P11161,C09002,A0351,2025-09-10,2026-04-30,232,UPI,No,Completed
S09414,P11726,C16739,A0478,2024-10-28,2025-02-06,101,RTGS,Yes,Pending
S09415,P18676,C11000,A0147,2024-05-31,2026-02-10,620,RTGS,No,Completed
S09416,P09365,C19998,A0192,2021-08-17,2024-06-27,1045,RTGS,Yes,Pending
S09417,P14701,C18191,A0434,2023-01-18,2026-06-01,1230,Home Loan,Yes,Cancelled
S09418,P11897,C06122,A0108,2022-11-25,2024-11-29,735,Bank Loan,No,Completed
S09419,P06274,C14616,A0221,2024-02-02,2025-02-15,379,UPI,No,Pending
S09420,P10831,C08586,A0033,2023-03-28,2025-07-10,835,NEFT,No,Completed
S09421,P28956,C19727,A0252,2025-03-06,2026-02-28,359,UPI,No,Completed
S09422,P13356,C06479,A0462,2023-05-11,2025-12-26,960,Cash,Yes,Completed
S09423,P01223,C01053,A0066,2025-04-26,2025-06-12,47,Cash,Yes,Completed
S09424,P22076,C10452,A0150,2023-06-22,2026-02-15,969,Cash,Yes,Completed
S09425,P23377,C05158,A0290,2022-06-18,2026-05-05,1417,UPI,No,Completed
S09426,P25635,C17587,A0046,2025-12-14,2026-01-05,22,UPI,Yes,Completed
S09427,P19145,C02849,A0475,2021-10-08,2024-03-05,879,Home Loan,No,Completed
S09428,P15191,C06221,A0359,2026-02-02,2026-04-01,58,Home Loan,Yes,Pending
S09429,P07207,C04184,A0122,2025-11-11,2025-12-24,43,Cash,No,Completed
S09430,P23366,C19474,A0042,2022-05-01,2026-07-07,1528,UPI,No,Pending
S09431,P17181,C01768,A0288,2023-06-02,2026-04-23,1056,Cash,No,Completed
S09432,P20114,C19110,A0185,2026-04-07,2026-06-12,66,Cash,Yes,Completed
S09433,P12434,C11160,A0406,2026-01-12,2026-06-03,142,Home Loan,Yes,Completed
S09434,P25469,C07692,A0330,2025-01-19,2025-09-17,241,Home Loan,No,Cancelled
S09435,P27040,C00313,A0311,2023-07-08,2025-11-21,867,RTGS,Yes,Completed
S09436,P04858,C11913,A0363,2023-03-03,2025-11-20,993,UPI,No,Completed
S09437,P22542,C06075,A0274,2024-01-29,2026-06-30,883,NEFT,No,Completed
S09438,P26716,C17793,A0332,2025-12-31,2026-04-21,111,Home Loan,No,Completed
S09439,P24079,C00864,A0254,2024-02-04,2026-02-27,754,NEFT,No,Completed
S09440,P15424,C17319,A0021,2025-10-03,2026-01-17,106,UPI,No,Completed
S09441,P15005,C17538,A0101,2026-04-29,2026-06-18,50,UPI,No,Completed
S09442,P21350,C12193,A0168,2024-06-07,2024-12-17,193,RTGS,Yes,Completed
S09443,P21603,C14529,A0161,2021-08-11,2024-02-03,906,Bank Loan,No,Cancelled
S09444,P14468,C10409,A0142,2026-02-23,2026-04-13,49,Bank Loan,Yes,Completed
S09445,P04030,C01432,A0302,2025-07-11,2026-01-13,186,UPI,No,Completed
S09446,P22603,C09448,A0416,2025-06-27,2026-06-12,350,RTGS,No,Completed
S09447,P10085,C09226,A0254,2022-02-26,2022-08-29,184,RTGS,No,Completed
S09448,P16425,C11620,A0332,2024-04-08,2026-04-27,749,Home Loan,Yes,Pending
S09449,P17809,C02754,A0260,2023-08-07,2024-09-24,414,Bank Loan,No,Completed
S09450,P21905,C03670,A0361,2024-01-29,2024-11-20,296,Bank Loan,No,Completed
S09451,P02135,C09717,A0194,2025-04-30,2025-08-09,101,Bank Loan,No,Completed
S09452,P11163,C17350,A0236,2023-12-12,2026-01-25,775,Bank Loan,Yes,Completed
S09453,P04789,C16338,A0206,2024-09-08,2025-02-07,152,UPI,Yes,Completed
S09454,P12365,C05968,A0356,2023-11-23,2024-08-17,268,UPI,No,Completed
S09455,P13966,C11611,A0149,2021-12-15,2023-08-08,601,NEFT,No,Completed
S09456,P15439,C14290,A0129,2024-10-11,2025-01-30,111,Bank Loan,No,Completed
S09457,P01675,C01253,A0306,2025-10-11,2026-04-30,201,RTGS,No,Completed
S09458,P26500,C10836,A0199,2024-09-02,2025-04-22,232,Cash,Yes,Cancelled
S09459,P22186,C16725,A0325,2023-08-11,2025-07-01,690,Bank Loan,No,Completed
S09460,P01481,C15497,A0257,2024-12-22,2025-04-05,104,RTGS,No,Completed
S09461,P20781,C03783,A0416,2024-09-17,2026-03-29,558,Cash,No,Completed
S09462,P00547,C16491,A0289,2025-07-28,2026-03-07,222,NEFT,No,Completed
S09463,P16577,C05127,A0483,2026-04-03,2026-05-21,48,Home Loan,Yes,Completed
S09464,P19347,C16453,A0283,2021-10-26,2026-07-12,1720,RTGS,Yes,Completed
S09465,P03318,C12795,A0087,2023-07-05,2026-02-08,949,RTGS,No,Completed
S09466,P12764,C17047,A0303,2025-10-05,2025-12-26,82,NEFT,No,Completed
S09467,P25271,C17240,A0129,2021-10-22,2024-04-30,921,NEFT,No,Completed
S09468,P05699,C03256,A0025,2022-06-04,2024-02-11,617,RTGS,Yes,Cancelled
S09469,P00884,C17353,A0265,2026-03-14,2026-03-31,17,Bank Loan,Yes,Completed
S09470,P12662,C11385,A0115,2023-05-20,2024-11-12,542,Bank Loan,Yes,Cancelled
S09471,P28928,C00094,A0226,2023-01-28,2023-04-02,64,RTGS,No,Completed
S09472,P11129,C09418,A0352,2024-12-16,2025-12-30,379,NEFT,Yes,Completed
S09473,P15275,C05922,A0382,2022-04-03,2026-05-29,1517,NEFT,No,Completed
S09474,P06810,C18873,A0173,2022-09-30,2024-08-28,698,NEFT,Yes,Completed
S09475,P29240,C05569,A0335,2023-08-23,2024-03-13,203,UPI,No,Completed
S09476,P06033,C13611,A0265,2025-01-01,2025-03-24,82,RTGS,No,Pending
S09477,P07792,C06051,A0225,2021-11-03,2024-03-11,859,NEFT,No,Completed
S09478,P05147,C05736,A0075,2025-09-10,2025-12-13,94,Cash,No,Completed
S09479,P19895,C16471,A0228,2022-03-28,2025-03-14,1082,RTGS,Yes,Completed
S09480,P03745,C19140,A0005,2024-04-24,2025-05-23,394,NEFT,No,Completed
S09481,P16909,C17009,A0392,2024-11-26,2025-12-03,372,Home Loan,No,Completed
S09482,P04518,C13329,A0373,2024-06-12,2025-12-27,563,UPI,No,Completed
S09483,P22406,C03637,A0194,2023-03-02,2024-05-28,453,RTGS,Yes,Completed
S09484,P18875,C09322,A0338,2025-11-23,2026-01-22,60,RTGS,Yes,Completed
S09485,P10183,C18700,A0444,2024-07-07,2026-07-12,735,NEFT,Yes,Pending
S09486,P28161,C14642,A0148,2024-12-09,2025-01-13,35,RTGS,No,Completed
S09487,P10565,C06708,A0488,2025-06-17,2026-04-29,316,Home Loan,Yes,Completed
S09488,P05496,C09704,A0417,2024-10-10,2025-08-08,302,NEFT,Yes,Completed
S09489,P26160,C07227,A0060,2023-12-15,2024-06-27,195,Bank Loan,Yes,Completed
S09490,P26972,C07373,A0246,2023-12-13,2026-06-30,930,UPI,Yes,Pending
S09491,P01270,C03358,A0012,2024-12-25,2025-05-05,131,Home Loan,No,Pending
S09492,P24383,C18506,A0235,2024-07-13,2025-01-23,194,RTGS,No,Completed
S09493,P04907,C00143,A0325,2022-03-12,2024-12-22,1016,Cash,No,Completed
S09494,P28045,C04102,A0456,2023-10-14,2024-02-06,115,Bank Loan,Yes,Completed
S09495,P01744,C09885,A0190,2026-03-15,2026-07-08,115,Bank Loan,Yes,Pending
S09496,P12626,C11158,A0056,2025-10-23,2026-04-08,167,UPI,No,Completed
S09497,P01930,C02596,A0274,2023-09-15,2025-02-23,527,UPI,Yes,Completed
S09498,P12690,C06617,A0436,2024-04-05,2024-04-26,21,RTGS,Yes,Completed
S09499,P03060,C09334,A0168,2025-09-26,2026-01-10,106,RTGS,Yes,Completed
S09500,P21921,C05477,A0409,2024-12-01,2026-01-20,415,NEFT,No,Pending
S09501,P26796,C15076,A0461,2022-11-24,2023-03-28,124,Home Loan,No,Completed
S09502,P11031,C00610,A0333,2026-04-28,2026-05-31,33,Bank Loan,Yes,Completed
S09503,P25304,C04100,A0116,2024-11-28,2025-12-01,368,UPI,Yes,Completed
S09504,P12756,C01237,A0280,2021-08-16,2021-09-15,30,Home Loan,Yes,Completed
S09505,P07566,C02541,A0028,2023-10-29,2025-05-03,552,RTGS,Yes,Completed
S09506,P11752,C04970,A0310,2023-06-21,2024-05-07,321,RTGS,No,Completed
S09507,P00997,C16360,A0082,2024-04-02,2025-03-07,339,UPI,Yes,Cancelled
S09508,P10532,C08027,A0316,2023-09-15,2024-01-05,112,Cash,No,Completed
S09509,P01729,C11128,A0168,2023-09-09,2024-11-07,425,Bank Loan,No,Completed
S09510,P07818,C09408,A0488,2022-05-06,2022-06-30,55,Cash,No,Completed
S09511,P27254,C08046,A0473,2022-06-12,2025-11-29,1266,Bank Loan,Yes,Completed
S09512,P16283,C00376,A0344,2022-01-10,2024-08-28,961,NEFT,Yes,Completed
S09513,P27878,C00921,A0455,2024-01-30,2025-09-22,601,Home Loan,Yes,Completed
S09514,P24272,C05501,A0370,2024-12-11,2025-01-07,27,Home Loan,Yes,Pending
S09515,P12393,C00998,A0078,2021-09-24,2025-08-24,1430,UPI,Yes,Completed
S09516,P04403,C08816,A0453,2026-03-25,2026-05-09,45,Bank Loan,No,Completed
S09517,P23090,C15530,A0480,2024-04-06,2026-06-09,794,NEFT,No,Cancelled
S09518,P00232,C05984,A0303,2023-01-27,2025-10-12,989,NEFT,No,Pending
S09519,P25933,C12971,A0210,2023-05-24,2026-01-17,969,Home Loan,No,Completed
S09520,P22409,C10760,A0106,2022-10-30,2024-10-07,708,Home Loan,Yes,Completed
S09521,P25232,C01963,A0342,2023-08-29,2026-05-01,976,NEFT,Yes,Completed
S09522,P06927,C01577,A0184,2023-01-17,2025-07-31,926,Bank Loan,Yes,Completed
S09523,P01244,C01178,A0114,2026-01-27,2026-04-26,89,Cash,No,Completed
S09524,P02328,C15939,A0407,2021-11-20,2024-12-12,1118,Bank Loan,Yes,Completed
S09525,P17886,C12690,A0377,2025-01-02,2025-09-11,252,Cash,Yes,Completed
S09526,P24260,C02863,A0366,2025-03-27,2026-01-07,286,Bank Loan,No,Completed
S09527,P28068,C17025,A0233,2022-12-01,2025-01-31,792,Cash,Yes,Completed
S09528,P15516,C03792,A0364,2022-04-28,2026-01-01,1344,RTGS,No,Pending
S09529,P09869,C13599,A0441,2024-09-20,2025-08-31,345,Bank Loan,Yes,Completed
S09530,P11364,C10413,A0078,2024-05-31,2024-09-05,97,Cash,No,Completed
S09531,P04516,C10982,A0076,2023-07-18,2024-07-05,353,Home Loan,Yes,Pending
S09532,P05342,C10059,A0381,2022-01-27,2024-01-26,729,UPI,Yes,Completed
S09533,P23948,C10777,A0176,2025-03-31,2025-08-02,124,UPI,Yes,Completed
S09534,P27474,C14694,A0448,2024-02-10,2024-06-01,112,Bank Loan,Yes,Completed
S09535,P22927,C06511,A0100,2023-07-02,2023-11-13,134,Home Loan,No,Completed
S09536,P25091,C12707,A0094,2024-01-06,2024-02-22,47,RTGS,Yes,Completed
S09537,P29876,C14482,A0385,2025-06-02,2025-12-01,182,RTGS,Yes,Completed
S09538,P17925,C01497,A0360,2024-10-19,2026-02-27,496,NEFT,No,Completed
S09539,P17801,C03120,A0442,2023-02-20,2024-11-04,623,Cash,No,Completed
S09540,P05687,C18613,A0206,2022-06-08,2023-10-04,483,Bank Loan,No,Completed
S09541,P06916,C13956,A0242,2023-08-25,2023-10-06,42,Cash,No,Completed
S09542,P18201,C18344,A0195,2026-04-19,2026-07-07,79,NEFT,No,Pending
S09543,P25464,C18054,A0185,2025-03-29,2026-06-22,450,NEFT,No,Completed
S09544,P27172,C00126,A0133,2022-10-11,2023-02-17,129,Bank Loan,No,Completed
S09545,P00652,C02189,A0290,2025-12-06,2026-01-11,36,Bank Loan,Yes,Completed
S09546,P15650,C05923,A0237,2025-06-04,2026-07-05,396,Home Loan,Yes,Completed
S09547,P16117,C07488,A0245,2024-07-22,2026-03-01,587,UPI,Yes,Completed
S09548,P00170,C10780,A0421,2025-05-20,2026-06-10,386,RTGS,No,Pending
S09549,P20186,C08874,A0073,2022-10-27,2025-12-28,1158,UPI,Yes,Completed
S09550,P22892,C14654,A0133,2025-02-15,2025-10-29,256,Cash,No,Completed
S09551,P13868,C17646,A0107,2022-04-26,2026-02-11,1387,Home Loan,Yes,Pending
S09552,P16509,C06399,A0401,2025-05-23,2026-01-16,238,Cash,No,Completed
S09553,P01217,C03519,A0103,2023-03-08,2025-09-13,920,RTGS,Yes,Completed
S09554,P28288,C01775,A0233,2023-04-03,2026-06-22,1176,Home Loan,Yes,Completed
S09555,P24426,C04564,A0406,2025-08-15,2025-10-10,56,Bank Loan,No,Completed
S09556,P08126,C10314,A0133,2023-11-04,2024-07-27,266,Bank Loan,No,Completed
S09557,P27100,C00768,A0010,2024-02-12,2025-06-19,493,Home Loan,No,Pending
S09558,P25429,C13326,A0309,2022-03-10,2022-06-11,93,Cash,No,Pending
S09559,P17793,C17886,A0418,2022-03-26,2025-11-16,1331,Cash,Yes,Completed
S09560,P04957,C02778,A0250,2024-09-01,2024-10-27,56,Home Loan,Yes,Completed
S09561,P01767,C02729,A0079,2023-09-12,2023-10-10,28,Home Loan,Yes,Completed
S09562,P13274,C16116,A0096,2022-07-06,2026-01-29,1303,Bank Loan,No,Completed
S09563,P07497,C04452,A0281,2021-08-25,2022-11-06,438,RTGS,No,Completed
S09564,P23993,C15948,A0271,2022-01-15,2026-03-29,1534,UPI,No,Completed
S09565,P06506,C13872,A0079,2021-12-17,2022-01-19,33,Home Loan,Yes,Completed
S09566,P08165,C08097,A0039,2025-08-03,2026-07-12,343,UPI,Yes,Pending
S09567,P18428,C04038,A0472,2025-04-18,2025-05-31,43,NEFT,No,Cancelled
S09568,P01208,C11969,A0490,2021-08-15,2021-12-17,124,Bank Loan,No,Completed
S09569,P04202,C01281,A0386,2022-02-15,2024-06-07,843,RTGS,No,Completed
S09570,P26743,C09207,A0342,2025-03-09,2026-07-02,480,UPI,Yes,Pending
S09571,P22236,C07613,A0497,2022-03-19,2024-07-25,859,Cash,No,Completed
S09572,P10259,C01247,A0429,2022-10-30,2023-05-13,195,Bank Loan,No,Completed
S09573,P28988,C15331,A0457,2024-02-02,2024-10-30,271,NEFT,Yes,Completed
S09574,P16321,C15690,A0297,2026-01-08,2026-05-03,115,Home Loan,No,Completed
S09575,P11125,C11941,A0050,2022-09-25,2024-12-09,806,Home Loan,Yes,Completed
S09576,P02696,C13282,A0065,2025-04-25,2025-08-13,110,NEFT,Yes,Completed
S09577,P16419,C06208,A0352,2025-04-05,2026-05-28,418,Bank Loan,No,Completed
S09578,P10999,C18395,A0051,2023-01-21,2025-10-14,997,Bank Loan,No,Completed
S09579,P27624,C15451,A0331,2021-11-13,2023-11-09,726,Home Loan,No,Completed
S09580,P07140,C18012,A0187,2024-09-03,2025-04-22,231,Bank Loan,No,Pending
S09581,P16121,C04579,A0396,2025-11-09,2025-11-30,21,Home Loan,No,Completed
S09582,P15467,C17889,A0019,2021-09-16,2025-10-28,1503,Bank Loan,Yes,Completed
S09583,P11159,C15050,A0434,2022-01-14,2025-10-18,1373,Home Loan,No,Completed
S09584,P09448,C17344,A0034,2025-08-10,2026-02-17,191,RTGS,Yes,Completed
S09585,P21610,C10865,A0144,2022-07-09,2024-04-01,632,Cash,No,Completed
S09586,P02540,C01548,A0494,2025-01-09,2026-04-03,449,UPI,Yes,Completed
S09587,P27641,C11383,A0445,2024-08-06,2025-07-15,343,NEFT,No,Completed
S09588,P06269,C17877,A0251,2022-08-25,2023-12-25,487,UPI,No,Pending
S09589,P22715,C08719,A0232,2021-12-29,2023-02-16,414,UPI,Yes,Completed
S09590,P11895,C14049,A0082,2026-03-22,2026-04-04,13,UPI,No,Completed
S09591,P09168,C13712,A0208,2023-07-18,2025-03-14,605,RTGS,No,Completed
S09592,P17549,C17829,A0405,2026-02-11,2026-04-11,59,Bank Loan,Yes,Cancelled
S09593,P11232,C17400,A0085,2024-10-22,2025-05-24,214,Home Loan,Yes,Completed
S09594,P07815,C12658,A0466,2024-09-02,2025-09-25,388,Bank Loan,Yes,Completed
S09595,P03935,C13403,A0438,2026-05-08,2026-06-15,38,Home Loan,Yes,Completed
S09596,P10006,C03139,A0455,2025-03-16,2025-12-02,261,Bank Loan,Yes,Completed
S09597,P22500,C03675,A0274,2021-10-27,2021-11-07,11,UPI,Yes,Completed
S09598,P04368,C15470,A0371,2024-01-03,2025-06-15,529,Bank Loan,No,Completed
S09599,P19627,C06424,A0055,2022-08-19,2026-06-09,1390,UPI,Yes,Completed
S09600,P22297,C19594,A0063,2022-02-27,2024-12-02,1009,NEFT,No,Completed
S09601,P04940,C19457,A0341,2025-08-28,2026-04-07,222,NEFT,Yes,Completed
S09602,P13430,C07803,A0145,2023-04-11,2023-07-01,81,Bank Loan,Yes,Completed
S09603,P10206,C16097,A0329,2023-11-04,2025-02-20,474,UPI,No,Pending
S09604,P03305,C05824,A0260,2022-03-05,2022-05-26,82,Bank Loan,Yes,Completed
S09605,P25955,C04946,A0241,2022-09-13,2025-01-08,848,NEFT,No,Completed
S09606,P04856,C02763,A0248,2022-06-01,2024-10-15,867,Bank Loan,No,Completed
S09607,P23600,C00270,A0470,2021-07-14,2023-01-31,566,RTGS,Yes,Pending
S09608,P03320,C04295,A0433,2025-05-13,2025-12-04,205,NEFT,Yes,Completed
S09609,P14006,C07649,A0229,2021-11-22,2024-11-20,1094,Cash,Yes,Pending
S09610,P02731,C08365,A0351,2022-04-17,2023-11-03,565,NEFT,No,Completed
S09611,P00185,C02381,A0204,2023-11-30,2024-06-29,212,UPI,Yes,Completed
S09612,P09760,C08273,A0432,2024-09-26,2025-04-11,197,UPI,Yes,Completed
S09613,P26200,C01070,A0173,2025-11-04,2025-11-26,22,NEFT,Yes,Completed
S09614,P13261,C18867,A0475,2024-08-28,2025-03-25,209,NEFT,Yes,Completed
S09615,P17166,C16062,A0329,2024-06-18,2025-03-06,261,NEFT,Yes,Completed
S09616,P24591,C10909,A0046,2023-06-16,2026-06-03,1083,Bank Loan,No,Completed
S09617,P25177,C06657,A0087,2025-12-08,2026-02-18,72,Home Loan,Yes,Completed
S09618,P15125,C16157,A0203,2025-06-29,2026-01-11,196,Home Loan,Yes,Completed
S09619,P06282,C17512,A0117,2022-07-30,2024-10-26,819,Home Loan,Yes,Completed
S09620,P16726,C18830,A0467,2024-04-11,2025-02-07,302,Cash,No,Completed
S09621,P13623,C17278,A0226,2025-06-15,2025-12-27,195,NEFT,No,Completed
S09622,P06918,C06369,A0420,2022-02-15,2022-10-22,249,Cash,No,Pending
S09623,P00596,C11781,A0130,2022-07-03,2025-11-23,1239,NEFT,Yes,Completed
S09624,P22171,C00087,A0311,2024-03-24,2025-01-12,294,RTGS,Yes,Completed
S09625,P02680,C16238,A0326,2025-11-20,2026-05-22,183,Home Loan,Yes,Cancelled
S09626,P18419,C11326,A0489,2024-09-10,2024-10-23,43,Home Loan,Yes,Completed
S09627,P28072,C19169,A0245,2024-11-24,2025-01-22,59,Home Loan,Yes,Completed
S09628,P23798,C14062,A0221,2023-12-23,2025-11-27,705,Cash,Yes,Completed
S09629,P24297,C00827,A0261,2024-10-31,2025-07-17,259,Cash,Yes,Completed
S09630,P10252,C07610,A0187,2022-05-10,2026-06-13,1495,Home Loan,Yes,Completed
S09631,P20454,C00211,A0080,2024-01-11,2025-03-27,441,Home Loan,Yes,Completed
S09632,P10372,C17789,A0430,2026-03-13,2026-06-01,80,NEFT,Yes,Completed
S09633,P25187,C14097,A0193,2023-09-06,2024-12-25,476,NEFT,Yes,Completed
S09634,P05715,C05701,A0378,2026-04-30,2026-05-31,31,Cash,No,Completed
S09635,P19137,C12415,A0311,2022-02-28,2022-04-19,50,UPI,No,Completed
S09636,P21681,C19734,A0121,2022-08-02,2026-01-26,1273,Home Loan,Yes,Completed
S09637,P25253,C10725,A0479,2021-09-22,2022-03-17,176,Bank Loan,Yes,Completed
S09638,P28594,C09087,A0462,2022-06-30,2025-09-12,1170,NEFT,No,Completed
S09639,P17397,C05496,A0136,2024-07-08,2026-02-01,573,Cash,Yes,Completed
S09640,P05916,C02522,A0223,2024-11-21,2026-05-01,526,RTGS,Yes,Pending
S09641,P00841,C02214,A0202,2023-12-24,2024-10-02,283,NEFT,Yes,Completed
S09642,P00768,C19410,A0191,2021-11-06,2025-11-24,1479,Cash,No,Completed
S09643,P26705,C07340,A0370,2024-09-26,2024-11-28,63,Bank Loan,Yes,Completed
S09644,P27741,C01257,A0369,2022-06-02,2024-06-29,758,NEFT,Yes,Completed
S09645,P12975,C14130,A0078,2025-06-20,2026-01-11,205,UPI,Yes,Pending
S09646,P12431,C18858,A0464,2024-10-01,2025-01-13,104,Bank Loan,Yes,Completed
S09647,P17348,C00925,A0353,2022-12-30,2025-10-17,1022,NEFT,Yes,Completed
S09648,P25738,C10088,A0366,2023-05-25,2025-09-06,835,Bank Loan,No,Completed
S09649,P10210,C16881,A0407,2021-12-27,2022-03-16,79,Home Loan,No,Completed
S09650,P02095,C12893,A0035,2022-03-27,2026-05-05,1500,NEFT,Yes,Completed
S09651,P29452,C07629,A0045,2023-10-15,2025-05-15,578,NEFT,Yes,Completed
S09652,P14840,C07425,A0409,2024-11-22,2025-02-13,83,Cash,Yes,Completed
S09653,P23915,C10206,A0161,2021-09-24,2026-03-26,1644,Home Loan,No,Pending
S09654,P05272,C05831,A0233,2021-10-30,2026-05-12,1655,NEFT,No,Completed
S09655,P16739,C01844,A0313,2025-04-22,2026-03-07,319,RTGS,Yes,Completed
S09656,P05833,C03056,A0235,2021-12-23,2022-05-10,138,Bank Loan,Yes,Completed
S09657,P01324,C19342,A0430,2023-09-12,2024-03-12,182,RTGS,No,Completed
S09658,P09072,C09546,A0235,2022-12-03,2023-11-18,350,NEFT,Yes,Cancelled
S09659,P21164,C05158,A0200,2021-07-17,2026-05-31,1779,NEFT,No,Completed
S09660,P25321,C19647,A0080,2022-10-08,2025-06-17,983,UPI,Yes,Completed
S09661,P22762,C15866,A0092,2024-02-26,2024-06-06,101,RTGS,No,Cancelled
S09662,P10759,C17680,A0188,2025-04-26,2026-01-09,258,Bank Loan,No,Completed
S09663,P12798,C12468,A0265,2023-01-17,2026-03-29,1167,NEFT,Yes,Completed
S09664,P08602,C10742,A0112,2021-07-15,2025-05-04,1389,RTGS,No,Completed
S09665,P12796,C11973,A0342,2021-07-28,2022-01-26,182,Bank Loan,Yes,Completed
S09666,P24796,C00719,A0389,2025-10-01,2026-06-27,269,Bank Loan,Yes,Completed
S09667,P21351,C17489,A0312,2023-04-01,2025-05-05,765,RTGS,No,Cancelled
S09668,P27533,C03251,A0024,2026-02-24,2026-06-24,120,NEFT,Yes,Pending
S09669,P25021,C07003,A0004,2025-05-25,2026-04-16,326,Cash,Yes,Completed
S09670,P21794,C07091,A0460,2022-07-19,2026-02-06,1298,Home Loan,Yes,Completed
S09671,P05495,C03666,A0090,2025-01-14,2025-12-09,329,RTGS,No,Completed
S09672,P06318,C07928,A0192,2026-01-01,2026-06-11,161,Bank Loan,No,Pending
